x,y,LOCAL_DATE,UTC_YEAR,STATION_PRESSURE,PRECIP_AMOUNT_FLAG,WEATHER_FRE_DESC,WIND_SPEED,VISIBILITY_FLAG,LOCAL_MONTH,LOCAL_HOUR,TEMP_FLAG,LOCAL_DAY,STATION_PRESSURE_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,UTC_DATE,WIND_DIRECTION,STATION_NAME,LOCAL_YEAR,UTC_MONTH,HUMIDEX_FLAG,WINDCHILL,PROVINCE_CODE,WEATHER_ENG_DESC,WIND_SPEED_FLAG,TEMP,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION_FLAG,UTC_DAY,HUMIDEX,PRECIP_AMOUNT,ID,WINDCHILL_FLAG,VISIBILITY,CLIMATE_IDENTIFIER
-113.57944444444445,53.31,2015-12-01 23:00:00,2015,92.56,,Généralement nuageux,9,,12,23,,1,,-12.2,,2015-12-02T06:00:00,17,EDMONTON INTL A,2015,12,,-12,AB,Mostly Cloudy,,-7.4,69,,,2,,,3012216.2015.12.1.23,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 00:00:00,2015,92.51,,ND,22,,12,0,,2,,-11.1,,2015-12-02T07:00:00,17,EDMONTON INTL A,2015,12,,-13,AB,NA,,-5.7,66,,,2,,,3012216.2015.12.2.0,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 01:00:00,2015,92.45,,ND,19,,12,1,,2,,-10.9,,2015-12-02T08:00:00,17,EDMONTON INTL A,2015,12,,-11,AB,NA,,-4.7,62,,,2,,,3012216.2015.12.2.1,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 02:00:00,2015,92.34,,Généralement nuageux,14,,12,2,,2,,-10.8,,2015-12-02T09:00:00,18,EDMONTON INTL A,2015,12,,-10,AB,Mostly Cloudy,,-5.0,64,,,2,,,3012216.2015.12.2.2,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 03:00:00,2015,92.25,,ND,20,,12,3,,2,,-11.4,,2015-12-02T10:00:00,17,EDMONTON INTL A,2015,12,,-11,AB,NA,,-4.3,58,,,2,,,3012216.2015.12.2.3,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 04:00:00,2015,92.13,,ND,20,,12,4,,2,,-10.8,,2015-12-02T11:00:00,17,EDMONTON INTL A,2015,12,,-11,AB,NA,,-4.4,61,,,2,,,3012216.2015.12.2.4,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 05:00:00,2015,92.01,,Nuageux,26,,12,5,,2,,-9.0,,2015-12-02T12:00:00,17,EDMONTON INTL A,2015,12,,-10,AB,Cloudy,,-3.3,65,,,2,,,3012216.2015.12.2.5,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 06:00:00,2015,91.94,,ND,26,,12,6,,2,,-7.4,,2015-12-02T13:00:00,19,EDMONTON INTL A,2015,12,,-10,AB,NA,,-2.7,70,,,2,,,3012216.2015.12.2.6,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 07:00:00,2015,91.93,,ND,20,,12,7,,2,,-6.2,,2015-12-02T14:00:00,19,EDMONTON INTL A,2015,12,,-8,AB,NA,,-2.0,73,,,2,,,3012216.2015.12.2.7,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 08:00:00,2015,91.93,,Généralement nuageux,13,,12,8,,2,,-6.4,,2015-12-02T15:00:00,18,EDMONTON INTL A,2015,12,,-7,AB,Mostly Cloudy,,-2.6,75,,,2,,,3012216.2015.12.2.8,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 09:00:00,2015,92.02,,ND,11,,12,9,,2,,-8.4,,2015-12-02T16:00:00,21,EDMONTON INTL A,2015,12,,-10,AB,NA,,-5.0,77,,,2,,,3012216.2015.12.2.9,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 10:00:00,2015,92.09,,ND,13,,12,10,,2,,-8.4,,2015-12-02T17:00:00,21,EDMONTON INTL A,2015,12,,-8,AB,NA,,-3.5,69,,,2,,,3012216.2015.12.2.10,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 11:00:00,2015,92.15,,Généralement dégagé,16,,12,11,,2,,-6.6,,2015-12-02T18:00:00,28,EDMONTON INTL A,2015,12,,,AB,Mainly Clear,,0.1,61,,,2,,,3012216.2015.12.2.11,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 12:00:00,2015,92.22,,ND,10,,12,12,,2,,-6.2,,2015-12-02T19:00:00,29,EDMONTON INTL A,2015,12,,,AB,NA,,0.7,60,,,2,,,3012216.2015.12.2.12,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 13:00:00,2015,92.27,,ND,3,,12,13,,2,,-5.8,,2015-12-02T20:00:00,14,EDMONTON INTL A,2015,12,,,AB,NA,,0.9,61,,,2,,,3012216.2015.12.2.13,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 14:00:00,2015,92.33,,Dégagé,4,,12,14,,2,,-6.1,,2015-12-02T21:00:00,21,EDMONTON INTL A,2015,12,,,AB,Clear,,1.3,58,,,2,,,3012216.2015.12.2.14,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 15:00:00,2015,92.35,,ND,12,,12,15,,2,,-6.4,,2015-12-02T22:00:00,20,EDMONTON INTL A,2015,12,,-4,AB,NA,,-0.2,63,,,2,,,3012216.2015.12.2.15,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 16:00:00,2015,92.42,,ND,12,,12,16,,2,,-7.7,,2015-12-02T23:00:00,22,EDMONTON INTL A,2015,12,,-5,AB,NA,,-1.1,61,,,2,,,3012216.2015.12.2.16,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 17:00:00,2015,92.47,,Dégagé,10,,12,17,,2,,-8.8,,2015-12-03T00:00:00,17,EDMONTON INTL A,2015,12,,,AB,Clear,,0.2,51,,,3,,,3012216.2015.12.2.17,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 18:00:00,2015,92.48,,ND,19,,12,18,,2,,-10.4,,2015-12-03T01:00:00,20,EDMONTON INTL A,2015,12,,-11,AB,NA,,-4.6,64,,,3,,,3012216.2015.12.2.18,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 19:00:00,2015,92.48,,ND,19,,12,19,,2,,-9.9,,2015-12-03T02:00:00,19,EDMONTON INTL A,2015,12,,-10,AB,NA,,-3.8,63,,,3,,,3012216.2015.12.2.19,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 20:00:00,2015,92.51,,Généralement dégagé,15,,12,20,,2,,-9.5,,2015-12-03T03:00:00,21,EDMONTON INTL A,2015,12,,-8,AB,Mainly Clear,,-3.2,62,,,3,,,3012216.2015.12.2.20,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 21:00:00,2015,92.55,,ND,12,,12,21,,2,,-9.4,,2015-12-03T04:00:00,19,EDMONTON INTL A,2015,12,,-7,AB,NA,,-2.9,61,,,3,,,3012216.2015.12.2.21,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 22:00:00,2015,92.48,,ND,14,,12,22,,2,,-9.3,,2015-12-03T05:00:00,19,EDMONTON INTL A,2015,12,,-7,AB,NA,,-1.9,57,,,3,,,3012216.2015.12.2.22,,24.1,3012216
-113.57944444444445,53.31,2015-12-02 23:00:00,2015,92.53,,Généralement dégagé,8,,12,23,,2,,-9.5,,2015-12-03T06:00:00,20,EDMONTON INTL A,2015,12,,-6,AB,Mainly Clear,,-2.5,59,,,3,,,3012216.2015.12.2.23,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 00:00:00,2015,92.51,,ND,14,,12,0,,3,,-10.1,,2015-12-03T07:00:00,18,EDMONTON INTL A,2015,12,,-7,AB,NA,,-2.2,55,,,3,,,3012216.2015.12.3.0,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 01:00:00,2015,92.46,,ND,19,,12,1,,3,,-10.4,,2015-12-03T08:00:00,17,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.0,57,,,3,,,3012216.2015.12.3.1,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 02:00:00,2015,92.37,,Généralement nuageux,16,,12,2,,3,,-10.5,,2015-12-03T09:00:00,18,EDMONTON INTL A,2015,12,,-9,AB,Mostly Cloudy,,-3.8,60,,,3,,,3012216.2015.12.3.2,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 03:00:00,2015,92.26,,ND,18,,12,3,,3,,-10.0,,2015-12-03T10:00:00,13,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.1,59,,,3,,,3012216.2015.12.3.3,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 04:00:00,2015,92.2,,ND,25,,12,4,,3,,-8.8,,2015-12-03T11:00:00,15,EDMONTON INTL A,2015,12,,-8,AB,NA,,-1.6,58,,,3,,,3012216.2015.12.3.4,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 05:00:00,2015,92.15,,Généralement dégagé,20,,12,5,,3,,-9.1,,2015-12-03T12:00:00,14,EDMONTON INTL A,2015,12,,-9,AB,Mainly Clear,,-2.6,61,,,3,,,3012216.2015.12.3.5,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 06:00:00,2015,92.03,,ND,20,,12,6,,3,,-9.2,,2015-12-03T13:00:00,13,EDMONTON INTL A,2015,12,,-10,AB,NA,,-4.1,68,,,3,,,3012216.2015.12.3.6,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 07:00:00,2015,91.97,,ND,18,,12,7,,3,,-8.2,,2015-12-03T14:00:00,12,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.5,70,,,3,,,3012216.2015.12.3.7,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 08:00:00,2015,91.89,,Généralement nuageux,25,,12,8,,3,,-7.2,,2015-12-03T15:00:00,13,EDMONTON INTL A,2015,12,,-8,AB,Mostly Cloudy,,-1.7,66,,,3,,,3012216.2015.12.3.8,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 09:00:00,2015,91.75,,ND,26,,12,9,,3,,-7.1,,2015-12-03T16:00:00,12,EDMONTON INTL A,2015,12,,-9,AB,NA,,-2.3,70,,,3,,,3012216.2015.12.3.9,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 10:00:00,2015,91.66,,ND,21,,12,10,,3,,-6.3,,2015-12-03T17:00:00,12,EDMONTON INTL A,2015,12,,-8,AB,NA,,-1.9,72,,,3,,,3012216.2015.12.3.10,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 11:00:00,2015,91.55,,Généralement nuageux,19,,12,11,,3,,-5.3,,2015-12-03T18:00:00,16,EDMONTON INTL A,2015,12,,,AB,Mostly Cloudy,,1.0,63,,,3,,,3012216.2015.12.3.11,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 12:00:00,2015,91.39,,ND,22,,12,12,,3,,-5.5,,2015-12-03T19:00:00,15,EDMONTON INTL A,2015,12,,,AB,NA,,1.0,62,,,3,,,3012216.2015.12.3.12,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 13:00:00,2015,91.28,,ND,17,,12,13,,3,,-5.2,,2015-12-03T20:00:00,17,EDMONTON INTL A,2015,12,,,AB,NA,,1.5,61,,,3,,,3012216.2015.12.3.13,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 14:00:00,2015,91.18,,Généralement nuageux,17,,12,14,,3,,-4.0,,2015-12-03T21:00:00,19,EDMONTON INTL A,2015,12,,,AB,Mostly Cloudy,,1.7,66,,,3,,,3012216.2015.12.3.14,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 15:00:00,2015,91.12,,ND,7,,12,15,,3,,-4.5,,2015-12-03T22:00:00,16,EDMONTON INTL A,2015,12,,,AB,NA,,2.3,61,,,3,,,3012216.2015.12.3.15,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 16:00:00,2015,91.09,,ND,3,,12,16,,3,,-3.9,,2015-12-03T23:00:00,15,EDMONTON INTL A,2015,12,,,AB,NA,,2.4,63,,,3,,,3012216.2015.12.3.16,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 17:00:00,2015,91.08,,Généralement nuageux,7,,12,17,,3,,-6.3,,2015-12-04T00:00:00,5,EDMONTON INTL A,2015,12,,-6,AB,Mostly Cloudy,,-3.2,79,,,4,,,3012216.2015.12.3.17,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 18:00:00,2015,91.06,,ND,9,,12,18,,3,,-7.5,,2015-12-04T01:00:00,18,EDMONTON INTL A,2015,12,,-9,AB,NA,,-4.9,82,,,4,,,3012216.2015.12.3.18,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 19:00:00,2015,90.98,,ND,8,,12,19,,3,,-8.8,,2015-12-04T02:00:00,25,EDMONTON INTL A,2015,12,,-10,AB,NA,,-6.2,82,,,4,,,3012216.2015.12.3.19,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 20:00:00,2015,90.92,,Généralement nuageux,0,,12,20,,3,,-7.1,,2015-12-04T03:00:00,0,EDMONTON INTL A,2015,12,,,AB,Mostly Cloudy,,-5.0,85,,,4,,,3012216.2015.12.3.20,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 21:00:00,2015,90.88,,ND,8,,12,21,,3,,-6.3,,2015-12-04T04:00:00,11,EDMONTON INTL A,2015,12,,-8,AB,NA,,-4.3,86,,,4,,,3012216.2015.12.3.21,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 22:00:00,2015,90.81,,ND,8,,12,22,,3,,-3.3,,2015-12-04T05:00:00,7,EDMONTON INTL A,2015,12,,,AB,NA,,0.1,78,,,4,,,3012216.2015.12.3.22,,24.1,3012216
-113.57944444444445,53.31,2015-12-03 23:00:00,2015,90.8,,Généralement dégagé,0,,12,23,,3,,-8.2,,2015-12-04T06:00:00,0,EDMONTON INTL A,2015,12,,,AB,Mainly Clear,,-6.4,87,,,4,,,3012216.2015.12.3.23,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 00:00:00,2015,90.81,,ND,5,,12,0,,4,,-8.3,,2015-12-04T07:00:00,13,EDMONTON INTL A,2015,12,,-9,AB,NA,,-6.8,89,,,4,,,3012216.2015.12.4.0,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 01:00:00,2015,90.81,,ND,13,,12,1,,4,,-7.0,,2015-12-04T08:00:00,10,EDMONTON INTL A,2015,12,,-10,AB,NA,,-5.3,88,,,4,,,3012216.2015.12.4.1,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 02:00:00,2015,90.79,,Généralement dégagé,3,,12,2,,4,,-10.7,,2015-12-04T09:00:00,36,EDMONTON INTL A,2015,12,,-11,AB,Mainly Clear,,-9.1,88,,,4,,,3012216.2015.12.4.2,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 03:00:00,2015,90.84,,ND,5,,12,3,,4,,-9.7,,2015-12-04T10:00:00,7,EDMONTON INTL A,2015,12,,-11,AB,NA,,-8.0,88,,,4,,,3012216.2015.12.4.3,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 04:00:00,2015,90.84,,ND,13,,12,4,,4,,-6.1,,2015-12-04T11:00:00,12,EDMONTON INTL A,2015,12,,-9,AB,NA,,-4.4,88,,,4,,,3012216.2015.12.4.4,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 05:00:00,2015,90.85,,Généralement nuageux,5,,12,5,,4,,-7.3,,2015-12-04T12:00:00,8,EDMONTON INTL A,2015,12,,-7,AB,Mostly Cloudy,,-4.8,83,,,4,,,3012216.2015.12.4.5,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 06:00:00,2015,90.88,,ND,4,,12,6,,4,,-7.3,,2015-12-04T13:00:00,36,EDMONTON INTL A,2015,12,,-7,AB,NA,,-5.2,85,,,4,,,3012216.2015.12.4.6,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 07:00:00,2015,91.07,,ND,13,,12,7,,4,,-6.1,,2015-12-04T14:00:00,32,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.8,84,,,4,,,3012216.2015.12.4.7,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 08:00:00,2015,91.17,,Généralement nuageux,9,,12,8,,4,,-6.0,,2015-12-04T15:00:00,29,EDMONTON INTL A,2015,12,,-7,AB,Mostly Cloudy,,-3.2,81,,,4,,,3012216.2015.12.4.8,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 09:00:00,2015,91.39,,ND,5,,12,9,,4,,-5.5,,2015-12-04T16:00:00,31,EDMONTON INTL A,2015,12,,-2,AB,NA,,-0.5,69,,,4,,,3012216.2015.12.4.9,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 10:00:00,2015,91.5,,ND,0,,12,10,,4,,-5.4,,2015-12-04T17:00:00,0,EDMONTON INTL A,2015,12,,,AB,NA,,-1.5,75,,,4,,,3012216.2015.12.4.10,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 11:00:00,2015,91.59,,Généralement nuageux,9,,12,11,,4,,-4.3,,2015-12-04T18:00:00,24,EDMONTON INTL A,2015,12,,-4,AB,Mostly Cloudy,,-0.4,75,,,4,,,3012216.2015.12.4.11,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 12:00:00,2015,91.64,,ND,13,,12,12,,4,,-3.8,,2015-12-04T19:00:00,23,EDMONTON INTL A,2015,12,,-4,AB,NA,,-0.2,77,,,4,,,3012216.2015.12.4.12,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 13:00:00,2015,91.7,,ND,9,,12,13,,4,,-3.2,,2015-12-04T20:00:00,24,EDMONTON INTL A,2015,12,,,AB,NA,,1.1,73,,,4,,,3012216.2015.12.4.13,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 14:00:00,2015,91.76,,Généralement nuageux,7,,12,14,,4,,-3.9,,2015-12-04T21:00:00,21,EDMONTON INTL A,2015,12,,,AB,Mostly Cloudy,,0.6,72,,,4,,,3012216.2015.12.4.14,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 15:00:00,2015,91.86,,ND,10,,12,15,,4,,-4.1,,2015-12-04T22:00:00,21,EDMONTON INTL A,2015,12,,-4,AB,NA,,-0.2,75,,,4,,,3012216.2015.12.4.15,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 16:00:00,2015,91.95,,ND,14,,12,16,,4,,-5.3,,2015-12-04T23:00:00,20,EDMONTON INTL A,2015,12,,-6,AB,NA,,-1.8,77,,,4,,,3012216.2015.12.4.16,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 17:00:00,2015,91.99,,Généralement dégagé,17,,12,17,,4,,-7.9,,2015-12-05T00:00:00,19,EDMONTON INTL A,2015,12,,-11,AB,Mainly Clear,,-5.0,80,,,5,,,3012216.2015.12.4.17,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 18:00:00,2015,92.07,,ND,14,,12,18,,4,,-6.1,,2015-12-05T01:00:00,19,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.5,82,,,5,,,3012216.2015.12.4.18,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 19:00:00,2015,92.11,,ND,14,,12,19,,4,,-7.1,,2015-12-05T02:00:00,18,EDMONTON INTL A,2015,12,,-9,AB,NA,,-3.6,77,,,5,,,3012216.2015.12.4.19,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 20:00:00,2015,92.13,,Dégagé,15,,12,20,,4,,-8.5,,2015-12-05T03:00:00,19,EDMONTON INTL A,2015,12,,-11,AB,Clear,,-5.6,80,,,5,,,3012216.2015.12.4.20,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 21:00:00,2015,92.16,,ND,11,,12,21,,4,,-7.6,,2015-12-05T04:00:00,20,EDMONTON INTL A,2015,12,,-9,AB,NA,,-4.3,78,,,5,,,3012216.2015.12.4.21,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 22:00:00,2015,92.17,,ND,16,,12,22,,4,,-10.1,,2015-12-05T05:00:00,19,EDMONTON INTL A,2015,12,,-10,AB,NA,,-4.7,66,,,5,,,3012216.2015.12.4.22,,24.1,3012216
-113.57944444444445,53.31,2015-12-04 23:00:00,2015,92.24,,Dégagé,14,,12,23,,4,,-10.5,,2015-12-05T06:00:00,17,EDMONTON INTL A,2015,12,,-11,AB,Clear,,-5.3,67,,,5,,,3012216.2015.12.4.23,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 00:00:00,2015,92.27,,ND,16,,12,0,,5,,-11.2,,2015-12-05T07:00:00,18,EDMONTON INTL A,2015,12,,-11,AB,NA,,-5.0,62,,,5,,,3012216.2015.12.5.0,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 01:00:00,2015,92.31,,ND,16,,12,1,,5,,-12.7,,2015-12-05T08:00:00,19,EDMONTON INTL A,2015,12,,-15,AB,NA,,-8.1,70,,,5,,,3012216.2015.12.5.1,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 02:00:00,2015,92.35,,Dégagé,17,,12,2,,5,,-11.9,,2015-12-05T09:00:00,19,EDMONTON INTL A,2015,12,,-14,AB,Clear,,-7.3,70,,,5,,,3012216.2015.12.5.2,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 03:00:00,2015,92.43,,ND,14,,12,3,,5,,-11.4,,2015-12-05T10:00:00,19,EDMONTON INTL A,2015,12,,-13,AB,NA,,-6.8,70,,,5,,,3012216.2015.12.5.3,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 04:00:00,2015,92.48,,ND,10,,12,4,,5,,-11.0,,2015-12-05T11:00:00,20,EDMONTON INTL A,2015,12,,-10,AB,NA,,-5.2,64,,,5,,,3012216.2015.12.5.4,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 05:00:00,2015,92.55,,Dégagé,10,,12,5,,5,,-10.1,,2015-12-05T12:00:00,19,EDMONTON INTL A,2015,12,,-8,AB,Clear,,-3.8,62,,,5,,,3012216.2015.12.5.5,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 06:00:00,2015,92.6,,ND,14,,12,6,,5,,-12.2,,2015-12-05T13:00:00,19,EDMONTON INTL A,2015,12,,-12,AB,NA,,-6.3,63,,,5,,,3012216.2015.12.5.6,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 07:00:00,2015,92.64,,ND,9,,12,7,,5,,-10.4,,2015-12-05T14:00:00,19,EDMONTON INTL A,2015,12,,-8,AB,NA,,-4.4,63,,,5,,,3012216.2015.12.5.7,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 08:00:00,2015,92.72,,Généralement dégagé,14,,12,8,,5,,-11.8,,2015-12-05T15:00:00,19,EDMONTON INTL A,2015,12,,-12,AB,Mainly Clear,,-6.4,66,,,5,,,3012216.2015.12.5.8,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 09:00:00,2015,92.79,,ND,12,,12,9,,5,,-12.0,,2015-12-05T16:00:00,19,EDMONTON INTL A,2015,12,,-11,AB,NA,,-6.0,63,,,5,,,3012216.2015.12.5.9,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 10:00:00,2015,92.86,,ND,13,,12,10,,5,,-11.4,,2015-12-05T17:00:00,20,EDMONTON INTL A,2015,12,,-12,AB,NA,,-6.4,68,,,5,,,3012216.2015.12.5.10,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 11:00:00,2015,92.87,,Généralement nuageux,13,,12,11,,5,,-8.7,,2015-12-05T18:00:00,18,EDMONTON INTL A,2015,12,,-8,AB,Mostly Cloudy,,-3.0,65,,,5,,,3012216.2015.12.5.11,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 12:00:00,2015,92.85,,ND,16,,12,12,,5,,-6.3,,2015-12-05T19:00:00,19,EDMONTON INTL A,2015,12,,-5,AB,NA,,-0.3,64,,,5,,,3012216.2015.12.5.12,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 13:00:00,2015,92.78,,ND,12,,12,13,,5,,-6.7,,2015-12-05T20:00:00,16,EDMONTON INTL A,2015,12,,,AB,NA,,0.6,58,,,5,,,3012216.2015.12.5.13,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 14:00:00,2015,92.76,,Généralement nuageux,14,,12,14,,5,,-7.2,,2015-12-05T21:00:00,16,EDMONTON INTL A,2015,12,,,AB,Mostly Cloudy,,0.6,56,,,5,,,3012216.2015.12.5.14,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 15:00:00,2015,92.71,,ND,15,,12,15,,5,,-7.9,,2015-12-05T22:00:00,15,EDMONTON INTL A,2015,12,,-6,AB,NA,,-1.5,62,,,5,,,3012216.2015.12.5.15,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 16:00:00,2015,92.69,,ND,17,,12,16,,5,,-7.6,,2015-12-05T23:00:00,17,EDMONTON INTL A,2015,12,,-7,AB,NA,,-1.9,65,,,5,,,3012216.2015.12.5.16,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 17:00:00,2015,92.64,,Généralement nuageux,18,,12,17,,5,,-7.3,,2015-12-06T00:00:00,16,EDMONTON INTL A,2015,12,,-6,AB,Mostly Cloudy,,-0.7,61,,,6,,,3012216.2015.12.5.17,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 18:00:00,2015,92.58,,ND,16,,12,18,,5,,-7.4,,2015-12-06T01:00:00,16,EDMONTON INTL A,2015,12,,-7,AB,NA,,-1.6,65,,,6,,,3012216.2015.12.5.18,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 19:00:00,2015,92.51,,ND,18,,12,19,,5,,-7.4,,2015-12-06T02:00:00,16,EDMONTON INTL A,2015,12,,-8,AB,NA,,-2.1,67,,,6,,,3012216.2015.12.5.19,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 20:00:00,2015,92.45,,Généralement dégagé,11,,12,20,,5,,-8.5,,2015-12-06T03:00:00,17,EDMONTON INTL A,2015,12,,-8,AB,Mainly Clear,,-4.0,71,,,6,,,3012216.2015.12.5.20,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 21:00:00,2015,92.39,,ND,16,,12,21,,5,,-8.9,,2015-12-06T04:00:00,15,EDMONTON INTL A,2015,12,,-11,AB,NA,,-5.5,77,,,6,,,3012216.2015.12.5.21,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 22:00:00,2015,92.32,,ND,19,,12,22,,5,,-8.6,,2015-12-06T05:00:00,13,EDMONTON INTL A,2015,12,,-12,AB,NA,,-5.3,78,,,6,,,3012216.2015.12.5.22,,24.1,3012216
-113.57944444444445,53.31,2015-12-05 23:00:00,2015,92.24,,Généralement nuageux,16,,12,23,,5,,-9.1,,2015-12-06T06:00:00,13,EDMONTON INTL A,2015,12,,-12,AB,Mostly Cloudy,,-6.0,79,,,6,,,3012216.2015.12.5.23,,24.1,3012216
-113.57944444444445,53.31,2015-12-06 00:00:00,2015,92.17,,ND,12,,12,0,,6,,-9.5,,2015-12-06T07:00:00,14,EDMONTON INTL A,2015,12,,-11,AB,NA,,-5.6,74,,,6,,,3012216.2015.12.6.0,,24.1,3012216
-113.57944444444445,53.31,2015-12-06 01:00:00,2015,92.12,,ND,9,,12,1,,6,,-9.7,,2015-12-06T08:00:00,16,EDMONTON INTL A,2015,12,,-11,AB,NA,,-6.6,79,,,6,,,3012216.2015.12.6.1,,24.1,3012216
-113.57944444444445,53.31,2015-12-06 02:00:00,2015,92.07,,Généralement nuageux,10,,12,2,,6,,-10.5,,2015-12-06T09:00:00,17,EDMONTON INTL A,2015,12,,-13,AB,Mostly Cloudy,,-7.9,82,,,6,,,3012216.2015.12.6.2,,24.1,3012216
-113.57944444444445,53.31,2015-12-06 03:00:00,2015,92.04,,ND,11,,12,3,,6,,-10.4,,2015-12-06T10:00:00,14,EDMONTON INTL A,2015,12,,-13,AB,NA,,-7.7,81,,,6,,,3012216.2015.12.6.3,,24.1,3012216
