x,y,UTC_DATE,UTC_DAY,WINDCHILL_FLAG,LOCAL_HOUR,WIND_SPEED_FLAG,WIND_SPEED,HUMIDEX,ID,PROVINCE_CODE,WEATHER_ENG_DESC,TEMP_FLAG,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,LOCAL_DAY,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,TEMP,UTC_MONTH,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,PRECIP_AMOUNT,DEW_POINT_TEMP,STATION_PRESSURE,LOCAL_DATE,LOCAL_MONTH,WEATHER_FRE_DESC,RELATIVE_HUMIDITY,VISIBILITY,STATION_NAME
-113.57944444444445,53.31,2018-11-23T03:00:00,23,,20,,7,,3012216.2018.11.22.20,AB,Cloudy,,2018,,22,,,2018,,,0.7,11,3012216,,,,19,,-1.1,91.56,2018-11-22 20:00:00,11,Nuageux,88,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T04:00:00,23,,21,,8,,3012216.2018.11.22.21,AB,NA,,2018,,22,,,2018,,,0.6,11,3012216,,,,2,,-1.3,91.63,2018-11-22 21:00:00,11,ND,87,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T05:00:00,23,,22,,3,,3012216.2018.11.22.22,AB,NA,,2018,,22,,,2018,,,-0.5,11,3012216,,-1,,32,,-1.9,91.64,2018-11-22 22:00:00,11,ND,90,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T06:00:00,23,,23,,7,,3012216.2018.11.22.23,AB,Mostly Cloudy,,2018,,22,,,2018,,,-2.6,11,3012216,,-5,,21,,-3.5,91.68,2018-11-22 23:00:00,11,Généralement nuageux,93,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T07:00:00,23,,0,,5,,3012216.2018.11.23.0,AB,NA,,2018,,23,,,2018,,,-3.2,11,3012216,,-5,,26,,-4.0,91.69,2018-11-23 00:00:00,11,ND,94,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T08:00:00,23,,1,,5,,3012216.2018.11.23.1,AB,NA,,2018,,23,,,2018,,,-4.1,11,3012216,,-6,,17,,-4.8,91.71,2018-11-23 01:00:00,11,ND,95,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T09:00:00,23,,2,,0,,3012216.2018.11.23.2,AB,Mostly Cloudy,,2018,,23,,,2018,,,-3.2,11,3012216,,,,0,,-4.0,91.76,2018-11-23 02:00:00,11,Généralement nuageux,95,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T10:00:00,23,,3,,11,,3012216.2018.11.23.3,AB,NA,,2018,,23,,,2018,,,-5.8,11,3012216,,-11,,35,,-6.5,91.81,2018-11-23 03:00:00,11,ND,95,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T11:00:00,23,,4,,7,,3012216.2018.11.23.4,AB,NA,,2018,,23,,,2018,,,-5.4,11,3012216,,-9,,35,,-6.3,91.83,2018-11-23 04:00:00,11,ND,94,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T12:00:00,23,,5,,9,,3012216.2018.11.23.5,AB,Mostly Cloudy,,2018,,23,,,2018,,,-6.8,11,3012216,,-11,,35,,-8.1,91.84,2018-11-23 05:00:00,11,Généralement nuageux,90,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T13:00:00,23,,6,,8,,3012216.2018.11.23.6,AB,NA,,2018,,23,,,2018,,,-6.8,11,3012216,,-11,,34,,-8.0,91.87,2018-11-23 06:00:00,11,ND,91,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T14:00:00,23,,7,,9,,3012216.2018.11.23.7,AB,NA,,2018,,23,,,2018,,,-6.9,11,3012216,,-11,,36,,-8.0,91.94,2018-11-23 07:00:00,11,ND,92,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T15:00:00,23,,8,,11,,3012216.2018.11.23.8,AB,Mostly Cloudy,,2018,,23,,,2018,,,-6.5,11,3012216,,-11,,35,,-7.6,92.0,2018-11-23 08:00:00,11,Généralement nuageux,91,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T16:00:00,23,,9,,8,,3012216.2018.11.23.9,AB,NA,,2018,,23,,,2018,,,-6.8,11,3012216,,-11,,36,,-7.9,92.06,2018-11-23 09:00:00,11,ND,92,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T17:00:00,23,,10,,14,,3012216.2018.11.23.10,AB,NA,,2018,,23,,,2018,,,-3.9,11,3012216,,-9,,2,,-5.3,92.1,2018-11-23 10:00:00,11,ND,90,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T18:00:00,23,,11,,10,,3012216.2018.11.23.11,AB,Freezing Drizzle,,2018,,23,,,2018,,,-3.6,11,3012216,,-8,,3,,-5.4,92.12,2018-11-23 11:00:00,11,Bruine verglaçante,88,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T19:00:00,23,,12,,8,,3012216.2018.11.23.12,AB,Fog,,2018,,23,,,2018,,,-3.7,11,3012216,,-7,,6,,-5.7,92.1,2018-11-23 12:00:00,11,Brouillard,86,8.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T20:00:00,23,,13,,9,,3012216.2018.11.23.13,AB,NA,,2018,,23,,,2018,,,-3.8,11,3012216,,-8,,7,,-5.7,92.09,2018-11-23 13:00:00,11,ND,87,11.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T21:00:00,23,,14,,7,,3012216.2018.11.23.14,AB,Cloudy,,2018,,23,,,2018,,,-3.7,11,3012216,,-7,,9,,-5.8,92.09,2018-11-23 14:00:00,11,Nuageux,86,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T22:00:00,23,,15,,8,,3012216.2018.11.23.15,AB,"Freezing Drizzle,Fog",,2018,,23,,,2018,,,-3.7,11,3012216,,-7,,6,,-5.4,92.12,2018-11-23 15:00:00,11,"Bruine verglaçante,Brouillard",88,4.8,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-23T23:00:00,23,,16,,12,,3012216.2018.11.23.16,AB,Freezing Drizzle,,2018,,23,,,2018,,,-3.6,11,3012216,,-8,,3,,-5.4,92.13,2018-11-23 16:00:00,11,Bruine verglaçante,88,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T00:00:00,24,,17,,16,,3012216.2018.11.23.17,AB,Snow,,2018,,23,,,2018,,,-4.3,11,3012216,,-10,,5,,-5.4,92.18,2018-11-23 17:00:00,11,Neige,92,8.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T01:00:00,24,,18,,10,,3012216.2018.11.23.18,AB,Snow,,2018,,23,,,2018,,,-4.4,11,3012216,,-9,,6,,-5.5,92.21,2018-11-23 18:00:00,11,Neige,92,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T02:00:00,24,,19,,11,,3012216.2018.11.23.19,AB,Snow,,2018,,23,,,2018,,,-4.5,11,3012216,,-9,,7,,-5.6,92.26,2018-11-23 19:00:00,11,Neige,92,19.3,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T03:00:00,24,,20,,9,,3012216.2018.11.23.20,AB,Snow,,2018,,23,,,2018,,,-4.7,11,3012216,,-9,,7,,-6.1,92.29,2018-11-23 20:00:00,11,Neige,90,9.7,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T04:00:00,24,,21,,10,,3012216.2018.11.23.21,AB,Snow,,2018,,23,,,2018,,,-5.0,11,3012216,,-9,,4,,-6.3,92.33,2018-11-23 21:00:00,11,Neige,90,12.9,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T05:00:00,24,,22,,12,,3012216.2018.11.23.22,AB,Snow,,2018,,23,,,2018,,,-5.2,11,3012216,,-10,,4,,-6.4,92.36,2018-11-23 22:00:00,11,Neige,91,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T06:00:00,24,,23,,14,,3012216.2018.11.23.23,AB,Snow,,2018,,23,,,2018,,,-5.4,11,3012216,,-11,,5,,-6.5,92.4,2018-11-23 23:00:00,11,Neige,92,16.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T07:00:00,24,,0,,13,,3012216.2018.11.24.0,AB,Snow,,2018,,24,,,2018,,,-5.6,11,3012216,,-11,,7,,-6.8,92.46,2018-11-24 00:00:00,11,Neige,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T08:00:00,24,,1,,14,,3012216.2018.11.24.1,AB,Snow,,2018,,24,,,2018,,,-6.2,11,3012216,,-12,,7,,-7.5,92.54,2018-11-24 01:00:00,11,Neige,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T09:00:00,24,,2,,10,,3012216.2018.11.24.2,AB,Snow,,2018,,24,,,2018,,,-6.9,11,3012216,,-12,,5,,-8.5,92.61,2018-11-24 02:00:00,11,Neige,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T10:00:00,24,,3,,10,,3012216.2018.11.24.3,AB,Snow,,2018,,24,,,2018,,,-6.8,11,3012216,,-11,,7,,-8.4,92.67,2018-11-24 03:00:00,11,Neige,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T11:00:00,24,,4,,8,,3012216.2018.11.24.4,AB,Snow,,2018,,24,,,2018,,,-6.8,11,3012216,,-11,,11,,-8.4,92.72,2018-11-24 04:00:00,11,Neige,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T12:00:00,24,,5,,10,,3012216.2018.11.24.5,AB,Cloudy,,2018,,24,,,2018,,,-7.0,11,3012216,,-12,,11,,-8.8,92.76,2018-11-24 05:00:00,11,Nuageux,87,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T13:00:00,24,,6,,9,,3012216.2018.11.24.6,AB,NA,,2018,,24,,,2018,,,-6.9,11,3012216,,-11,,14,,-8.7,92.8,2018-11-24 06:00:00,11,ND,87,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T14:00:00,24,,7,,10,,3012216.2018.11.24.7,AB,NA,,2018,,24,,,2018,,,-6.8,11,3012216,,-11,,12,,-8.3,92.83,2018-11-24 07:00:00,11,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T15:00:00,24,,8,,12,,3012216.2018.11.24.8,AB,Cloudy,,2018,,24,,,2018,,,-6.7,11,3012216,,-12,,15,,-8.1,92.88,2018-11-24 08:00:00,11,Nuageux,90,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T16:00:00,24,,9,,14,,3012216.2018.11.24.9,AB,NA,,2018,,24,,,2018,,,-6.8,11,3012216,,-13,,14,,-8.3,92.9,2018-11-24 09:00:00,11,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T17:00:00,24,,10,,15,,3012216.2018.11.24.10,AB,NA,,2018,,24,,,2018,,,-6.7,11,3012216,,-13,,15,,-8.6,92.96,2018-11-24 10:00:00,11,ND,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T18:00:00,24,,11,,14,,3012216.2018.11.24.11,AB,Cloudy,,2018,,24,,,2018,,,-6.1,11,3012216,,-12,,15,,-7.8,92.98,2018-11-24 11:00:00,11,Nuageux,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T19:00:00,24,,12,,14,,3012216.2018.11.24.12,AB,NA,,2018,,24,,,2018,,,-5.5,11,3012216,,-11,,16,,-7.4,93.0,2018-11-24 12:00:00,11,ND,86,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T20:00:00,24,,13,,20,,3012216.2018.11.24.13,AB,NA,,2018,,24,,,2018,,,-4.7,11,3012216,,-11,,15,,-6.9,92.95,2018-11-24 13:00:00,11,ND,85,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T21:00:00,24,,14,,17,,3012216.2018.11.24.14,AB,Mostly Cloudy,,2018,,24,,,2018,,,-3.8,11,3012216,,-10,,13,,-6.3,92.98,2018-11-24 14:00:00,11,Généralement nuageux,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T22:00:00,24,,15,,14,,3012216.2018.11.24.15,AB,NA,,2018,,24,,,2018,,,-3.1,11,3012216,,-8,,17,,-6.1,93.0,2018-11-24 15:00:00,11,ND,80,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-24T23:00:00,24,,16,,16,,3012216.2018.11.24.16,AB,NA,,2018,,24,,,2018,,,-3.9,11,3012216,,-9,,15,,-6.2,93.04,2018-11-24 16:00:00,11,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T00:00:00,25,,17,,19,,3012216.2018.11.24.17,AB,Mostly Cloudy,,2018,,24,,,2018,,,-4.1,11,3012216,,-10,,16,,-6.2,93.05,2018-11-24 17:00:00,11,Généralement nuageux,85,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T01:00:00,25,,18,,18,,3012216.2018.11.24.18,AB,NA,,2018,,24,,,2018,,,-4.1,11,3012216,,-10,,17,,-6.2,93.08,2018-11-24 18:00:00,11,ND,85,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T02:00:00,25,,19,,18,,3012216.2018.11.24.19,AB,NA,,2018,,24,,,2018,,,-4.4,11,3012216,,-10,,17,,-6.2,93.08,2018-11-24 19:00:00,11,ND,87,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T03:00:00,25,,20,,14,,3012216.2018.11.24.20,AB,Cloudy,,2018,,24,,,2018,,,-4.3,11,3012216,,-9,,17,,-6.3,93.11,2018-11-24 20:00:00,11,Nuageux,86,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T04:00:00,25,,21,,14,,3012216.2018.11.24.21,AB,NA,,2018,,24,,,2018,,,-4.5,11,3012216,,-10,,18,,-6.3,93.13,2018-11-24 21:00:00,11,ND,87,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T05:00:00,25,,22,,13,,3012216.2018.11.24.22,AB,NA,,2018,,24,,,2018,,,-4.3,11,3012216,,-9,,18,,-6.2,93.14,2018-11-24 22:00:00,11,ND,87,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T06:00:00,25,,23,,11,,3012216.2018.11.24.23,AB,Mostly Cloudy,,2018,,24,,,2018,,,-4.3,11,3012216,,-9,,18,,-6.1,93.15,2018-11-24 23:00:00,11,Généralement nuageux,88,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T07:00:00,25,,0,,9,,3012216.2018.11.25.0,AB,NA,,2018,,25,,,2018,,,-4.2,11,3012216,,-8,,20,,-6.1,93.2,2018-11-25 00:00:00,11,ND,86,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T08:00:00,25,,1,,8,,3012216.2018.11.25.1,AB,NA,,2018,,25,,,2018,,,-4.1,11,3012216,,-8,,18,,-5.9,93.22,2018-11-25 01:00:00,11,ND,87,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T09:00:00,25,,2,,8,,3012216.2018.11.25.2,AB,Mostly Cloudy,,2018,,25,,,2018,,,-4.4,11,3012216,,-8,,17,,-5.9,93.23,2018-11-25 02:00:00,11,Généralement nuageux,89,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T10:00:00,25,,3,,7,,3012216.2018.11.25.3,AB,NA,,2018,,25,,,2018,,,-4.3,11,3012216,,-7,,18,,-5.8,93.26,2018-11-25 03:00:00,11,ND,90,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T11:00:00,25,,4,,5,,3012216.2018.11.25.4,AB,NA,,2018,,25,,,2018,,,-4.2,11,3012216,,-6,,17,,-5.5,93.26,2018-11-25 04:00:00,11,ND,90,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T12:00:00,25,,5,,5,,3012216.2018.11.25.5,AB,Mostly Cloudy,,2018,,25,,,2018,,,-4.0,11,3012216,,-6,,18,,-5.5,93.29,2018-11-25 05:00:00,11,Généralement nuageux,89,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T13:00:00,25,,6,,5,,3012216.2018.11.25.6,AB,NA,,2018,,25,,,2018,,,-3.9,11,3012216,,-6,,16,,-5.1,93.28,2018-11-25 06:00:00,11,ND,92,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T14:00:00,25,,7,,4,,3012216.2018.11.25.7,AB,NA,,2018,,25,,,2018,,,-5.7,11,3012216,,-8,,19,,-6.6,93.3,2018-11-25 07:00:00,11,ND,94,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T15:00:00,25,,8,,6,,3012216.2018.11.25.8,AB,Mostly Cloudy,,2018,,25,,,2018,,,-7.8,11,3012216,,-11,,16,,-9.1,93.33,2018-11-25 08:00:00,11,Généralement nuageux,91,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T16:00:00,25,,9,,8,,3012216.2018.11.25.9,AB,NA,,2018,,25,,,2018,,,-5.7,11,3012216,,-9,,14,,-6.6,93.34,2018-11-25 09:00:00,11,ND,93,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T17:00:00,25,,10,,10,,3012216.2018.11.25.10,AB,NA,,2018,,25,,,2018,,,-3.8,11,3012216,,-8,,13,,-5.5,93.35,2018-11-25 10:00:00,11,ND,88,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T18:00:00,25,,11,,14,,3012216.2018.11.25.11,AB,Mostly Cloudy,,2018,,25,,,2018,,,-0.3,11,3012216,,-5,,18,,-4.4,93.36,2018-11-25 11:00:00,11,Généralement nuageux,74,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T19:00:00,25,,12,,10,,3012216.2018.11.25.12,AB,NA,,2018,,25,,,2018,,,1.7,11,3012216,,,,17,,-3.8,93.34,2018-11-25 12:00:00,11,ND,67,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T20:00:00,25,,13,,11,,3012216.2018.11.25.13,AB,NA,,2018,,25,,,2018,,,1.7,11,3012216,,,,18,,-3.4,93.35,2018-11-25 13:00:00,11,ND,69,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T21:00:00,25,,14,,8,,3012216.2018.11.25.14,AB,Mostly Cloudy,,2018,,25,,,2018,,,1.9,11,3012216,,,,16,,-4.0,93.34,2018-11-25 14:00:00,11,Généralement nuageux,65,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T22:00:00,25,,15,,10,,3012216.2018.11.25.15,AB,NA,,2018,,25,,,2018,,,1.7,11,3012216,,,,16,,-3.8,93.33,2018-11-25 15:00:00,11,ND,67,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-25T23:00:00,25,,16,,12,,3012216.2018.11.25.16,AB,NA,,2018,,25,,,2018,,,-1.7,11,3012216,,-6,,14,,-5.2,93.32,2018-11-25 16:00:00,11,ND,77,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T00:00:00,26,,17,,12,,3012216.2018.11.25.17,AB,Mostly Cloudy,,2018,,25,,,2018,,,-3.5,11,3012216,,-8,,15,,-6.8,93.35,2018-11-25 17:00:00,11,Généralement nuageux,78,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T01:00:00,26,,18,,17,,3012216.2018.11.25.18,AB,NA,,2018,,25,,,2018,,,-1.9,11,3012216,,-7,,16,,-7.1,93.32,2018-11-25 18:00:00,11,ND,67,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T02:00:00,26,,19,,16,,3012216.2018.11.25.19,AB,NA,,2018,,25,,,2018,,,-4.0,11,3012216,,-10,,13,,-7.5,93.26,2018-11-25 19:00:00,11,ND,77,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T03:00:00,26,,20,,12,,3012216.2018.11.25.20,AB,Mostly Cloudy,,2018,,25,,,2018,,,-5.7,11,3012216,,-11,,14,,-8.4,93.29,2018-11-25 20:00:00,11,Généralement nuageux,81,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T04:00:00,26,,21,,13,,3012216.2018.11.25.21,AB,NA,,2018,,25,,,2018,,,-4.9,11,3012216,,-10,,15,,-7.2,93.29,2018-11-25 21:00:00,11,ND,84,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T05:00:00,26,,22,,14,,3012216.2018.11.25.22,AB,NA,,2018,,25,,,2018,,,-5.4,11,3012216,,-11,,15,,-8.4,93.28,2018-11-25 22:00:00,11,ND,79,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T06:00:00,26,,23,,10,,3012216.2018.11.25.23,AB,Mainly Clear,,2018,,25,,,2018,,,-6.1,11,3012216,,-11,,14,,-8.7,93.23,2018-11-25 23:00:00,11,Généralement dégagé,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T07:00:00,26,,0,,14,,3012216.2018.11.26.0,AB,NA,,2018,,26,,,2018,,,-6.4,11,3012216,,-12,,13,,-8.6,93.18,2018-11-26 00:00:00,11,ND,84,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T08:00:00,26,,1,,13,,3012216.2018.11.26.1,AB,NA,,2018,,26,,,2018,,,-6.5,11,3012216,,-12,,13,,-8.9,93.12,2018-11-26 01:00:00,11,ND,83,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T09:00:00,26,,2,,16,,3012216.2018.11.26.2,AB,Mostly Cloudy,,2018,,26,,,2018,,,-6.3,11,3012216,,-12,,13,,-9.0,93.07,2018-11-26 02:00:00,11,Généralement nuageux,81,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T10:00:00,26,,3,,15,,3012216.2018.11.26.3,AB,NA,,2018,,26,,,2018,,,-6.9,11,3012216,,-13,,13,,-9.3,93.09,2018-11-26 03:00:00,11,ND,83,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T11:00:00,26,,4,,13,,3012216.2018.11.26.4,AB,NA,,2018,,26,,,2018,,,-6.5,11,3012216,,-12,,16,,-9.2,93.05,2018-11-26 04:00:00,11,ND,81,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T12:00:00,26,,5,,17,,3012216.2018.11.26.5,AB,Cloudy,,2018,,26,,,2018,,,-6.7,11,3012216,,-13,,13,,-9.2,92.94,2018-11-26 05:00:00,11,Nuageux,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T13:00:00,26,,6,,21,,3012216.2018.11.26.6,AB,NA,,2018,,26,,,2018,,,-6.7,11,3012216,,-14,,14,,-9.3,92.87,2018-11-26 06:00:00,11,ND,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T14:00:00,26,,7,,19,,3012216.2018.11.26.7,AB,NA,,2018,,26,,,2018,,,-6.5,11,3012216,,-13,,14,,-9.1,92.86,2018-11-26 07:00:00,11,ND,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T15:00:00,26,,8,,25,,3012216.2018.11.26.8,AB,Mostly Cloudy,,2018,,26,,,2018,,,-6.5,11,3012216,,-14,,13,,-9.0,92.8,2018-11-26 08:00:00,11,Généralement nuageux,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T16:00:00,26,,9,,18,,3012216.2018.11.26.9,AB,NA,,2018,,26,,,2018,,,-6.2,11,3012216,,-13,,15,,-8.7,92.77,2018-11-26 09:00:00,11,ND,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T17:00:00,26,,10,,26,,3012216.2018.11.26.10,AB,NA,,2018,,26,,,2018,,,-5.1,11,3012216,,-13,,14,,-8.0,92.68,2018-11-26 10:00:00,11,ND,81,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T18:00:00,26,,11,,28,,3012216.2018.11.26.11,AB,Cloudy,,2018,,26,,,2018,,,-4.3,11,3012216,,-12,,14,,-7.1,92.61,2018-11-26 11:00:00,11,Nuageux,80,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T19:00:00,26,,12,,27,,3012216.2018.11.26.12,AB,NA,,2018,,26,,,2018,,,-3.6,11,3012216,,-11,,14,,-6.5,92.51,2018-11-26 12:00:00,11,ND,80,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T20:00:00,26,,13,,27,,3012216.2018.11.26.13,AB,NA,,2018,,26,,,2018,,,-3.1,11,3012216,,-10,,15,,-6.2,92.45,2018-11-26 13:00:00,11,ND,79,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T21:00:00,26,,14,,28,,3012216.2018.11.26.14,AB,Cloudy,,2018,,26,,,2018,,,-2.4,11,3012216,,-9,,14,,-5.7,92.36,2018-11-26 14:00:00,11,Nuageux,78,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T22:00:00,26,,15,,19,,3012216.2018.11.26.15,AB,NA,,2018,,26,,,2018,,,-1.9,11,3012216,,-7,,14,,-5.0,92.31,2018-11-26 15:00:00,11,ND,80,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-26T23:00:00,26,,16,,20,,3012216.2018.11.26.16,AB,NA,,2018,,26,,,2018,,,-1.7,11,3012216,,-7,,13,,-4.3,92.26,2018-11-26 16:00:00,11,ND,82,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T00:00:00,27,,17,,22,,3012216.2018.11.26.17,AB,Cloudy,,2018,,26,,,2018,,,-1.5,11,3012216,,-7,,13,,-4.1,92.2,2018-11-26 17:00:00,11,Nuageux,83,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T01:00:00,27,,18,,20,,3012216.2018.11.26.18,AB,NA,,2018,,26,,,2018,,,-1.6,11,3012216,,-7,,13,,-4.1,92.09,2018-11-26 18:00:00,11,ND,83,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T02:00:00,27,,19,,20,,3012216.2018.11.26.19,AB,NA,,2018,,26,,,2018,,,-1.7,11,3012216,,-7,,13,,-4.0,91.99,2018-11-26 19:00:00,11,ND,84,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T03:00:00,27,,20,,16,,3012216.2018.11.26.20,AB,Cloudy,,2018,,26,,,2018,,,-1.6,11,3012216,,-7,,13,,-3.9,91.96,2018-11-26 20:00:00,11,Nuageux,84,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T04:00:00,27,,21,,13,,3012216.2018.11.26.21,AB,NA,,2018,,26,,,2018,,,-1.7,11,3012216,,-6,,13,,-3.8,91.95,2018-11-26 21:00:00,11,ND,86,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T05:00:00,27,,22,,17,,3012216.2018.11.26.22,AB,NA,,2018,,26,,,2018,,,-2.0,11,3012216,,-7,,12,,-3.9,91.86,2018-11-26 22:00:00,11,ND,87,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T06:00:00,27,,23,,13,,3012216.2018.11.26.23,AB,Cloudy,,2018,,26,,,2018,,,-2.8,11,3012216,,-7,,12,,-4.3,91.83,2018-11-26 23:00:00,11,Nuageux,89,32.2,EDMONTON INTL A
-113.57944444444445,53.31,2018-11-27T07:00:00,27,,0,,7,,3012216.2018.11.27.0,AB,NA,,2018,,27,,,2018,,,-3.3,11,3012216,,-6,,14,,-4.6,91.85,2018-11-27 00:00:00,11,ND,91,32.2,EDMONTON INTL A
