x,y,STATION_PRESSURE_FLAG,WIND_SPEED,PROVINCE_CODE,ID,UTC_DAY,WEATHER_FRE_DESC,WIND_SPEED_FLAG,UTC_DATE,HUMIDEX,STATION_PRESSURE,LOCAL_MONTH,RELATIVE_HUMIDITY,DEW_POINT_TEMP,WEATHER_ENG_DESC,LOCAL_DAY,RELATIVE_HUMIDITY_FLAG,PRECIP_AMOUNT,WIND_DIRECTION,VISIBILITY,VISIBILITY_FLAG,WINDCHILL_FLAG,CLIMATE_IDENTIFIER,UTC_MONTH,LOCAL_YEAR,WINDCHILL,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,UTC_YEAR,DEW_POINT_TEMP_FLAG,LOCAL_DATE,STATION_NAME,TEMP,HUMIDEX_FLAG,TEMP_FLAG
-114.01333333333334,51.1225,,17,AB,3031092.2019.11.8.11,8,Généralement nuageux,,2019-11-08T18:00:00,,88.78,11,62,4.6,Mostly Cloudy,8,,,2,64.4,,,3031092,11,2019,,,,11,2019,,2019-11-08 11:00:00,CALGARY INTL A,11.5,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.8.12,8,ND,,2019-11-08T19:00:00,,88.83,11,65,5.0,NA,8,,,1,64.4,,,3031092,11,2019,,,,12,2019,,2019-11-08 12:00:00,CALGARY INTL A,11.2,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.8.13,8,ND,,2019-11-08T20:00:00,,88.83,11,66,5.4,NA,8,,,0,64.4,,,3031092,11,2019,,,,13,2019,,2019-11-08 13:00:00,CALGARY INTL A,11.5,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.8.14,8,Généralement nuageux,,2019-11-08T21:00:00,,88.82,11,69,4.9,Mostly Cloudy,8,,,18,64.4,,,3031092,11,2019,,,,14,2019,,2019-11-08 14:00:00,CALGARY INTL A,10.3,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.11.8.15,8,ND,,2019-11-08T22:00:00,,88.8,11,71,4.5,NA,8,,,19,64.4,,,3031092,11,2019,,,,15,2019,,2019-11-08 15:00:00,CALGARY INTL A,9.4,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.11.8.16,8,ND,,2019-11-08T23:00:00,,88.81,11,72,4.3,NA,8,,,16,56.3,,,3031092,11,2019,,,,16,2019,,2019-11-08 16:00:00,CALGARY INTL A,9.1,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.8.17,9,Généralement nuageux,,2019-11-09T00:00:00,,88.75,11,76,4.1,Mostly Cloudy,8,,,16,48.3,,,3031092,11,2019,,,,17,2019,,2019-11-08 17:00:00,CALGARY INTL A,8.1,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.8.18,9,ND,,2019-11-09T01:00:00,,88.74,11,77,4.2,NA,8,,,0,24.1,,,3031092,11,2019,,,,18,2019,,2019-11-08 18:00:00,CALGARY INTL A,8.0,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.8.19,9,ND,,2019-11-09T02:00:00,,88.74,11,73,4.4,NA,8,,,14,24.1,,,3031092,11,2019,,,,19,2019,,2019-11-08 19:00:00,CALGARY INTL A,9.0,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.11.8.20,9,Généralement nuageux,,2019-11-09T03:00:00,,88.66,11,86,3.0,Mostly Cloudy,8,,,9,24.1,,,3031092,11,2019,,,,20,2019,,2019-11-08 20:00:00,CALGARY INTL A,5.2,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.8.21,9,ND,,2019-11-09T04:00:00,,88.67,11,88,2.4,NA,8,,,0,24.1,,,3031092,11,2019,,,,21,2019,,2019-11-08 21:00:00,CALGARY INTL A,4.1,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.11.8.22,9,ND,,2019-11-09T05:00:00,,88.61,11,90,1.8,NA,8,,,8,24.1,,,3031092,11,2019,,,,22,2019,,2019-11-08 22:00:00,CALGARY INTL A,3.3,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.8.23,9,Généralement nuageux,,2019-11-09T06:00:00,,88.54,11,88,1.4,Mostly Cloudy,8,,,0,24.1,,,3031092,11,2019,,,,23,2019,,2019-11-08 23:00:00,CALGARY INTL A,3.1,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.11.9.0,9,ND,,2019-11-09T07:00:00,,88.54,11,88,0.3,NA,9,,,30,24.1,,,3031092,11,2019,,,,0,2019,,2019-11-09 00:00:00,CALGARY INTL A,2.1,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.9.1,9,ND,,2019-11-09T08:00:00,,88.49,11,90,0.2,NA,9,,,26,24.1,,,3031092,11,2019,,,,1,2019,,2019-11-09 01:00:00,CALGARY INTL A,1.6,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.11.9.2,9,Généralement nuageux,,2019-11-09T09:00:00,,88.49,11,89,1.5,Mostly Cloudy,9,,,22,24.1,,,3031092,11,2019,,,,2,2019,,2019-11-09 02:00:00,CALGARY INTL A,3.1,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.11.9.3,9,ND,,2019-11-09T10:00:00,,88.51,11,92,-0.3,NA,9,,,8,24.1,,,3031092,11,2019,,,,3,2019,,2019-11-09 03:00:00,CALGARY INTL A,0.9,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.11.9.4,9,ND,,2019-11-09T11:00:00,,88.64,11,93,0.7,NA,9,,,2,16.1,,,3031092,11,2019,,,,4,2019,,2019-11-09 04:00:00,CALGARY INTL A,1.6,,
-114.01333333333334,51.1225,,44,AB,3031092.2019.11.9.5,9,Brouillard,,2019-11-09T12:00:00,,88.89,11,94,-0.7,Fog,9,,,1,0.4,,,3031092,11,2019,,,,5,2019,,2019-11-09 05:00:00,CALGARY INTL A,0.1,,
-114.01333333333334,51.1225,,45,AB,3031092.2019.11.9.6,9,Brouillard,,2019-11-09T13:00:00,,89.07,11,95,-3.5,Fog,9,,,1,4,,,3031092,11,2019,-11,,,6,2019,,2019-11-09 06:00:00,CALGARY INTL A,-2.7,,
-114.01333333333334,51.1225,,29,AB,3031092.2019.11.9.7,9,"Bruine verglaçante,Brouillard",,2019-11-09T14:00:00,,89.19,11,93,-5.1,"Freezing Drizzle,Fog",9,,,1,4,,,3031092,11,2019,-12,,,7,2019,,2019-11-09 07:00:00,CALGARY INTL A,-4.2,,
-114.01333333333334,51.1225,,31,AB,3031092.2019.11.9.8,9,Brouillard,,2019-11-09T15:00:00,,89.3,11,92,-6.7,Fog,9,,,1,8.1,,,3031092,11,2019,-14,,,8,2019,,2019-11-09 08:00:00,CALGARY INTL A,-5.6,,
-114.01333333333334,51.1225,,31,AB,3031092.2019.11.9.9,9,"Neige en grains,Brouillard",,2019-11-09T16:00:00,,89.4,11,91,-7.2,"Snow Grains,Fog",9,,,1,6.4,,,3031092,11,2019,-14,,,9,2019,,2019-11-09 09:00:00,CALGARY INTL A,-5.9,,
-114.01333333333334,51.1225,,24,AB,3031092.2019.11.9.10,9,"Bruine verglaçante,Brouillard",,2019-11-09T17:00:00,,89.52,11,89,-8.0,"Freezing Drizzle,Fog",9,,,3,6.4,,,3031092,11,2019,-14,,,10,2019,,2019-11-09 10:00:00,CALGARY INTL A,-6.5,,
-114.01333333333334,51.1225,,28,AB,3031092.2019.11.9.11,9,"Bruine verglaçante,Neige en grains,Brouillard",,2019-11-09T18:00:00,,89.58,11,88,-8.8,"Freezing Drizzle,Snow Grains,Fog",9,,,3,4.8,,,3031092,11,2019,-16,,,11,2019,,2019-11-09 11:00:00,CALGARY INTL A,-7.2,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.11.9.12,9,"Averses de neige,Brouillard",,2019-11-09T19:00:00,,89.65,11,87,-8.8,"Snow Showers,Fog",9,,,1,3.2,,,3031092,11,2019,-14,,,12,2019,,2019-11-09 12:00:00,CALGARY INTL A,-6.9,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.11.9.13,9,Averses de neige,,2019-11-09T20:00:00,,89.67,11,87,-9.3,Snow Showers,9,,,3,8.1,,,3031092,11,2019,-15,,,13,2019,,2019-11-09 13:00:00,CALGARY INTL A,-7.5,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.9.14,9,Averses de neige,,2019-11-09T21:00:00,,89.67,11,84,-9.8,Snow Showers,9,,,2,6.4,,,3031092,11,2019,-14,,,14,2019,,2019-11-09 14:00:00,CALGARY INTL A,-7.5,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.9.15,9,Averses de neige,,2019-11-09T22:00:00,,89.68,11,79,-10.7,Snow Showers,9,,,4,6.4,,,3031092,11,2019,-14,,,15,2019,,2019-11-09 15:00:00,CALGARY INTL A,-7.7,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.11.9.16,9,Neige,,2019-11-09T23:00:00,,89.66,11,83,-10.3,Snow,9,,,6,4,,,3031092,11,2019,-13,,,16,2019,,2019-11-09 16:00:00,CALGARY INTL A,-7.9,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.9.17,10,Averses de neige,,2019-11-10T00:00:00,,89.66,11,85,-10.6,Snow Showers,9,,,9,8.1,,,3031092,11,2019,-14,,,17,2019,,2019-11-09 17:00:00,CALGARY INTL A,-8.4,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.9.18,10,Averses de neige,,2019-11-10T01:00:00,,89.69,11,86,-10.7,Snow Showers,9,,,10,9.7,,,3031092,11,2019,-14,,,18,2019,,2019-11-09 18:00:00,CALGARY INTL A,-8.8,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.9.19,10,"Neige,Brouillard",,2019-11-10T02:00:00,,89.7,11,85,-11.0,"Snow,Fog",9,,,9,8.1,,,3031092,11,2019,-15,,,19,2019,,2019-11-09 19:00:00,CALGARY INTL A,-8.9,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.9.20,10,Neige,,2019-11-10T03:00:00,,89.72,11,85,-11.4,Snow,9,,,8,2.4,,,3031092,11,2019,-16,,,20,2019,,2019-11-09 20:00:00,CALGARY INTL A,-9.3,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.11.9.21,10,Neige,,2019-11-10T04:00:00,,89.74,11,85,-12.2,Snow,9,,,7,8.1,,,3031092,11,2019,-17,,,21,2019,,2019-11-09 21:00:00,CALGARY INTL A,-10.1,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.11.9.22,10,Neige,,2019-11-10T05:00:00,,89.78,11,87,-12.2,Snow,9,,,7,6.4,,,3031092,11,2019,-17,,,22,2019,,2019-11-09 22:00:00,CALGARY INTL A,-10.4,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.9.23,10,Neige,,2019-11-10T06:00:00,,89.83,11,86,-12.6,Snow,9,,,7,8.1,,,3031092,11,2019,-17,,,23,2019,,2019-11-09 23:00:00,CALGARY INTL A,-10.7,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.11.10.0,10,Neige,,2019-11-10T07:00:00,,89.85,11,87,-12.7,Snow,10,,,6,4.8,,,3031092,11,2019,-18,,,0,2019,,2019-11-10 00:00:00,CALGARY INTL A,-10.9,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.1,10,Neige,,2019-11-10T08:00:00,,89.94,11,85,-13.0,Snow,10,,,7,2.4,,,3031092,11,2019,-17,,,1,2019,,2019-11-10 01:00:00,CALGARY INTL A,-11.0,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.2,10,Neige,,2019-11-10T09:00:00,,90.0,11,84,-13.2,Snow,10,,,5,2.4,,,3031092,11,2019,-17,,,2,2019,,2019-11-10 02:00:00,CALGARY INTL A,-11.0,,
-114.01333333333334,51.1225,,16,AB,3031092.2019.11.10.3,10,Neige,,2019-11-10T10:00:00,,90.06,11,84,-13.8,Snow,10,,,7,2.4,,,3031092,11,2019,-19,,,3,2019,,2019-11-10 03:00:00,CALGARY INTL A,-11.6,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.4,10,Neige,,2019-11-10T11:00:00,,90.14,11,84,-13.9,Snow,10,,,7,1.6,,,3031092,11,2019,-18,,,4,2019,,2019-11-10 04:00:00,CALGARY INTL A,-11.8,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.11.10.5,10,Neige,,2019-11-10T12:00:00,,90.21,11,85,-14.0,Snow,10,,,7,1,,,3031092,11,2019,-17,,,5,2019,,2019-11-10 05:00:00,CALGARY INTL A,-12.0,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.11.10.6,10,Neige,,2019-11-10T13:00:00,,90.27,11,85,-14.3,Snow,10,,,7,1.6,,,3031092,11,2019,-18,,,6,2019,,2019-11-10 06:00:00,CALGARY INTL A,-12.2,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.11.10.7,10,Neige,,2019-11-10T14:00:00,,90.33,11,85,-14.3,Snow,10,,,5,4,,,3031092,11,2019,-17,,,7,2019,,2019-11-10 07:00:00,CALGARY INTL A,-12.3,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.8,10,Neige,,2019-11-10T15:00:00,,90.41,11,84,-14.5,Snow,10,,,3,6.4,,,3031092,11,2019,-19,,,8,2019,,2019-11-10 08:00:00,CALGARY INTL A,-12.2,,
-114.01333333333334,51.1225,,22,AB,3031092.2019.11.10.9,10,Neige,,2019-11-10T16:00:00,,90.5,11,83,-16.0,Snow,10,,,4,2,,,3031092,11,2019,-23,,,9,2019,,2019-11-10 09:00:00,CALGARY INTL A,-13.7,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.11.10.10,10,Neige,,2019-11-10T17:00:00,,90.57,11,80,-16.8,Snow,10,,,4,6.4,,,3031092,11,2019,-23,,,10,2019,,2019-11-10 10:00:00,CALGARY INTL A,-14.1,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.11.10.11,10,Cristaux de glace,,2019-11-10T18:00:00,,90.63,11,79,-16.9,Ice Crystals,10,,,3,9.7,,,3031092,11,2019,-22,,,11,2019,,2019-11-10 11:00:00,CALGARY INTL A,-14.0,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.12,10,ND,,2019-11-10T19:00:00,,90.68,11,78,-17.8,NA,10,,,4,24.1,,,3031092,11,2019,-22,,,12,2019,,2019-11-10 12:00:00,CALGARY INTL A,-14.7,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.11.10.13,10,ND,,2019-11-10T20:00:00,,90.69,11,75,-17.8,NA,10,,,3,24.1,,,3031092,11,2019,-18,,,13,2019,,2019-11-10 13:00:00,CALGARY INTL A,-14.3,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.10.14,10,Généralement dégagé,,2019-11-10T21:00:00,,90.68,11,73,-18.2,Mainly Clear,10,,,9,24.1,,,3031092,11,2019,-17,,,14,2019,,2019-11-10 14:00:00,CALGARY INTL A,-14.4,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.10.15,10,ND,,2019-11-10T22:00:00,,90.65,11,73,-18.1,NA,10,,,6,24.1,,,3031092,11,2019,-17,,,15,2019,,2019-11-10 15:00:00,CALGARY INTL A,-14.3,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.11.10.16,10,ND,,2019-11-10T23:00:00,,90.62,11,76,-17.7,NA,10,,,14,24.1,,,3031092,11,2019,-21,,,16,2019,,2019-11-10 16:00:00,CALGARY INTL A,-14.4,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.10.17,11,Dégagé,,2019-11-11T00:00:00,,90.63,11,81,-18.4,Clear,10,,,16,24.1,,,3031092,11,2019,-24,,,17,2019,,2019-11-10 17:00:00,CALGARY INTL A,-15.9,,
-114.01333333333334,51.1225,,13,AB,3031092.2019.11.10.18,11,ND,,2019-11-11T01:00:00,,90.63,11,83,-19.2,NA,10,,,18,24.1,,,3031092,11,2019,-25,,,18,2019,,2019-11-10 18:00:00,CALGARY INTL A,-17.0,,
-114.01333333333334,51.1225,,19,AB,3031092.2019.11.10.19,11,Cristaux de glace,,2019-11-11T02:00:00,,90.59,11,85,-18.2,Ice Crystals,10,,,18,24.1,,,3031092,11,2019,-25,,,19,2019,,2019-11-10 19:00:00,CALGARY INTL A,-16.2,,
-114.01333333333334,51.1225,,17,AB,3031092.2019.11.10.20,11,Cristaux de glace,,2019-11-11T03:00:00,,90.59,11,85,-19.5,Ice Crystals,10,,,18,6.4,,,3031092,11,2019,-27,,,20,2019,,2019-11-10 20:00:00,CALGARY INTL A,-17.6,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.10.21,11,Cristaux de glace,,2019-11-11T04:00:00,,90.58,11,84,-19.3,Ice Crystals,10,,,19,11.3,,,3031092,11,2019,-26,,,21,2019,,2019-11-10 21:00:00,CALGARY INTL A,-17.2,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.10.22,11,Cristaux de glace,,2019-11-11T05:00:00,,90.55,11,84,-19.5,Ice Crystals,10,,,19,16.1,,,3031092,11,2019,-25,,,22,2019,,2019-11-10 22:00:00,CALGARY INTL A,-17.4,,
-114.01333333333334,51.1225,,15,AB,3031092.2019.11.10.23,11,Cristaux de glace,,2019-11-11T06:00:00,,90.49,11,83,-19.4,Ice Crystals,10,,,20,16.1,,,3031092,11,2019,-26,,,23,2019,,2019-11-10 23:00:00,CALGARY INTL A,-17.2,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.11.11.0,11,ND,,2019-11-11T07:00:00,,90.44,11,83,-18.8,NA,11,,,20,16.1,,,3031092,11,2019,-23,,,0,2019,,2019-11-11 00:00:00,CALGARY INTL A,-16.5,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.11.1,11,ND,,2019-11-11T08:00:00,,90.37,11,82,-18.5,NA,11,,,21,16.1,,,3031092,11,2019,-24,,,1,2019,,2019-11-11 01:00:00,CALGARY INTL A,-16.1,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.11.2,11,Dégagé,,2019-11-11T09:00:00,,90.28,11,80,-18.9,Clear,11,,,22,16.1,,,3031092,11,2019,-24,,,2,2019,,2019-11-11 02:00:00,CALGARY INTL A,-16.3,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.11.3,11,ND,,2019-11-11T10:00:00,,90.21,11,81,-18.4,NA,11,,,21,24.1,,,3031092,11,2019,-23,,,3,2019,,2019-11-11 03:00:00,CALGARY INTL A,-15.8,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.11.4,11,ND,,2019-11-11T11:00:00,,90.1,11,78,-18.6,NA,11,,,21,24.1,,,3031092,11,2019,-23,,,4,2019,,2019-11-11 04:00:00,CALGARY INTL A,-15.6,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.11.11.5,11,Dégagé,,2019-11-11T12:00:00,,90.02,11,77,-18.3,Clear,11,,,21,24.1,,,3031092,11,2019,-19,,,5,2019,,2019-11-11 05:00:00,CALGARY INTL A,-15.2,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.11.6,11,ND,,2019-11-11T13:00:00,,89.9,11,80,-17.6,NA,11,,,20,24.1,,,3031092,11,2019,-22,,,6,2019,,2019-11-11 06:00:00,CALGARY INTL A,-14.9,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.11.11.7,11,ND,,2019-11-11T14:00:00,,89.83,11,79,-16.7,NA,11,,,22,24.1,,,3031092,11,2019,-19,,,7,2019,,2019-11-11 07:00:00,CALGARY INTL A,-13.7,,
-114.01333333333334,51.1225,,3,AB,3031092.2019.11.11.8,11,Dégagé,,2019-11-11T15:00:00,,89.76,11,78,-17.2,Clear,11,,,22,64.4,,,3031092,11,2019,-16,,,8,2019,,2019-11-11 08:00:00,CALGARY INTL A,-14.2,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.11.9,11,ND,,2019-11-11T16:00:00,,89.71,11,80,-16.1,NA,11,,,17,64.4,,,3031092,11,2019,-16,,,9,2019,,2019-11-11 09:00:00,CALGARY INTL A,-13.4,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.11.10,11,ND,,2019-11-11T17:00:00,,89.63,11,68,-13.1,NA,11,,,20,64.4,,,3031092,11,2019,-10,,,10,2019,,2019-11-11 10:00:00,CALGARY INTL A,-8.2,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.11.11.11,11,Généralement nuageux,,2019-11-11T18:00:00,,89.55,11,60,-11.2,Mostly Cloudy,11,,,22,64.4,,,3031092,11,2019,-7,,,11,2019,,2019-11-11 11:00:00,CALGARY INTL A,-4.6,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.11.12,11,ND,,2019-11-11T19:00:00,,89.47,11,63,-10.4,NA,11,,,0,64.4,,,3031092,11,2019,,,,12,2019,,2019-11-11 12:00:00,CALGARY INTL A,-4.4,,
-114.01333333333334,51.1225,,0,AB,3031092.2019.11.11.13,11,ND,,2019-11-11T20:00:00,,89.35,11,62,-9.4,NA,11,,,0,64.4,,,3031092,11,2019,,,,13,2019,,2019-11-11 13:00:00,CALGARY INTL A,-3.2,,
-114.01333333333334,51.1225,,5,AB,3031092.2019.11.11.14,11,Nuageux,,2019-11-11T21:00:00,,89.2,11,60,-8.3,Cloudy,11,,,15,64.4,,,3031092,11,2019,-3,,,14,2019,,2019-11-11 14:00:00,CALGARY INTL A,-1.5,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.11.11.15,11,ND,,2019-11-11T22:00:00,,89.11,11,57,-7.6,NA,11,,,18,64.4,,,3031092,11,2019,-4,,,15,2019,,2019-11-11 15:00:00,CALGARY INTL A,-0.1,,
-114.01333333333334,51.1225,,10,AB,3031092.2019.11.11.16,11,ND,,2019-11-11T23:00:00,,89.03,11,60,-7.3,NA,11,,,20,64.4,,,3031092,11,2019,-4,,,16,2019,,2019-11-11 16:00:00,CALGARY INTL A,-0.4,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.11.17,12,Généralement dégagé,,2019-11-12T00:00:00,,88.99,11,35,-11.2,Mainly Clear,11,,,24,64.4,,,3031092,11,2019,,,,17,2019,,2019-11-11 17:00:00,CALGARY INTL A,2.9,,
-114.01333333333334,51.1225,,30,AB,3031092.2019.11.11.18,12,ND,,2019-11-12T01:00:00,,88.95,11,23,-13.9,NA,11,,,28,24.1,,,3031092,11,2019,,,,18,2019,,2019-11-11 18:00:00,CALGARY INTL A,6.0,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.11.11.19,12,ND,,2019-11-12T02:00:00,,88.92,11,25,-13.5,NA,11,,,29,24.1,,,3031092,11,2019,,,,19,2019,,2019-11-11 19:00:00,CALGARY INTL A,5.2,,
-114.01333333333334,51.1225,,6,AB,3031092.2019.11.11.20,12,Généralement dégagé,,2019-11-12T03:00:00,,88.89,11,30,-11.9,Mainly Clear,11,,,31,24.1,,,3031092,11,2019,,,,20,2019,,2019-11-11 20:00:00,CALGARY INTL A,4.0,,
-114.01333333333334,51.1225,,30,AB,3031092.2019.11.11.21,12,ND,,2019-11-12T04:00:00,,88.84,11,24,-13.2,NA,11,,,29,24.1,,,3031092,11,2019,,,,21,2019,,2019-11-11 21:00:00,CALGARY INTL A,6.0,,
-114.01333333333334,51.1225,,29,AB,3031092.2019.11.11.22,12,ND,,2019-11-12T05:00:00,,88.77,11,24,-13.1,NA,11,,,28,24.1,,,3031092,11,2019,,,,22,2019,,2019-11-11 22:00:00,CALGARY INTL A,6.1,,
-114.01333333333334,51.1225,,21,AB,3031092.2019.11.11.23,12,Généralement nuageux,,2019-11-12T06:00:00,,88.69,11,36,-8.1,Mostly Cloudy,11,,,30,24.1,,,3031092,11,2019,,,,23,2019,,2019-11-11 23:00:00,CALGARY INTL A,5.8,,
-114.01333333333334,51.1225,,22,AB,3031092.2019.11.12.0,12,ND,,2019-11-12T07:00:00,,88.64,11,39,-6.7,NA,12,,,29,24.1,,,3031092,11,2019,,,,0,2019,,2019-11-12 00:00:00,CALGARY INTL A,6.2,,
-114.01333333333334,51.1225,,27,AB,3031092.2019.11.12.1,12,ND,,2019-11-12T08:00:00,,88.58,11,40,-6.3,NA,12,,,29,24.1,,,3031092,11,2019,,,,1,2019,,2019-11-12 01:00:00,CALGARY INTL A,6.4,,
-114.01333333333334,51.1225,,39,AB,3031092.2019.11.12.2,12,Généralement nuageux,,2019-11-12T09:00:00,,88.56,11,42,-5.1,Mostly Cloudy,12,,,28,16.1,,,3031092,11,2019,,,,2,2019,,2019-11-12 02:00:00,CALGARY INTL A,7.1,,
-114.01333333333334,51.1225,,27,AB,3031092.2019.11.12.3,12,ND,,2019-11-12T10:00:00,,88.5,11,44,-4.5,NA,12,,,28,16.1,,,3031092,11,2019,,,,3,2019,,2019-11-12 03:00:00,CALGARY INTL A,6.9,,
-114.01333333333334,51.1225,,18,AB,3031092.2019.11.12.4,12,ND,,2019-11-12T11:00:00,,88.5,11,48,-4.4,NA,12,,,30,24.1,,,3031092,11,2019,,,,4,2019,,2019-11-12 04:00:00,CALGARY INTL A,5.7,,
-114.01333333333334,51.1225,,26,AB,3031092.2019.11.12.5,12,Généralement dégagé,,2019-11-12T12:00:00,,88.5,11,50,-4.6,Mainly Clear,12,,,31,24.1,,,3031092,11,2019,,,,5,2019,,2019-11-12 05:00:00,CALGARY INTL A,4.9,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.12.6,12,ND,,2019-11-12T13:00:00,,88.55,11,60,-4.1,NA,12,,,33,24.1,,,3031092,11,2019,,,,6,2019,,2019-11-12 06:00:00,CALGARY INTL A,2.9,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.12.7,12,ND,,2019-11-12T14:00:00,,88.52,11,64,-3.7,NA,12,,,36,16.1,,,3031092,11,2019,,,,7,2019,,2019-11-12 07:00:00,CALGARY INTL A,2.5,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.12.8,12,Nuageux,,2019-11-12T15:00:00,,88.53,11,57,-5.0,Cloudy,12,,,35,24.1,,,3031092,11,2019,,,,8,2019,,2019-11-12 08:00:00,CALGARY INTL A,2.6,,
-114.01333333333334,51.1225,,8,AB,3031092.2019.11.12.9,12,"Pluie,Neige",,2019-11-12T16:00:00,,88.6,11,72,-2.5,"Rain,Snow",12,,,27,6.4,,,3031092,11,2019,,,,9,2019,,2019-11-12 09:00:00,CALGARY INTL A,2.0,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.11.12.10,12,Pluie,,2019-11-12T17:00:00,,88.51,11,77,-0.6,Rain,12,,,22,16.1,,,3031092,11,2019,,,,10,2019,,2019-11-12 10:00:00,CALGARY INTL A,3.0,,
-114.01333333333334,51.1225,,12,AB,3031092.2019.11.12.11,12,Nuageux,,2019-11-12T18:00:00,,88.45,11,77,-0.6,Cloudy,12,,,22,24.1,,,3031092,11,2019,,,,11,2019,,2019-11-12 11:00:00,CALGARY INTL A,3.0,,
-114.01333333333334,51.1225,,4,AB,3031092.2019.11.12.12,12,ND,,2019-11-12T19:00:00,,88.4,11,77,0.0,NA,12,,,26,64.4,,,3031092,11,2019,,,,12,2019,,2019-11-12 12:00:00,CALGARY INTL A,3.8,,
-114.01333333333334,51.1225,,9,AB,3031092.2019.11.12.13,12,ND,,2019-11-12T20:00:00,,88.37,11,66,-0.4,NA,12,,,28,64.4,,,3031092,11,2019,,,,13,2019,,2019-11-12 13:00:00,CALGARY INTL A,5.3,,
-114.01333333333334,51.1225,,11,AB,3031092.2019.11.12.14,12,Nuageux,,2019-11-12T21:00:00,,88.37,11,61,-0.6,Cloudy,12,,,34,64.4,,,3031092,11,2019,,,,14,2019,,2019-11-12 14:00:00,CALGARY INTL A,6.2,,
-114.01333333333334,51.1225,,14,AB,3031092.2019.11.12.15,12,ND,,2019-11-12T22:00:00,,88.4,11,61,-0.9,NA,12,,,32,64.4,,,3031092,11,2019,,,,15,2019,,2019-11-12 15:00:00,CALGARY INTL A,6.1,,
