x,y,STATION_PRESSURE,LOCAL_HOUR,WEATHER_FRE_DESC,WIND_SPEED,UTC_MONTH,UTC_DAY,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,LOCAL_YEAR,STATION_NAME,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,LOCAL_DAY,PRECIP_AMOUNT,WINDCHILL_FLAG,WEATHER_ENG_DESC,WINDCHILL,WIND_SPEED_FLAG,UTC_YEAR,WIND_DIRECTION_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY_FLAG,ID,PROVINCE_CODE,WIND_DIRECTION,VISIBILITY,RELATIVE_HUMIDITY,VISIBILITY_FLAG,HUMIDEX,TEMP,PRECIP_AMOUNT_FLAG,TEMP_FLAG,UTC_DATE
-113.57944444444445,53.31,91.36,21,ND,12,2,11,-11.6,,2017,EDMONTON INTL A,,3012216,2,10,,,NA,-14,,2017,,2017-02-10 21:00:00,,,3012216.2017.2.10.21,AB,13,24.1,80,,,-8.7,,,2017-02-11T04:00:00
-113.57944444444445,53.31,91.36,22,ND,11,2,11,-11.2,,2017,EDMONTON INTL A,,3012216,2,10,,,NA,-14,,2017,,2017-02-10 22:00:00,,,3012216.2017.2.10.22,AB,14,24.1,81,,,-8.5,,,2017-02-11T05:00:00
-113.57944444444445,53.31,91.42,23,Nuageux,0,2,11,-11.1,,2017,EDMONTON INTL A,,3012216,2,10,,,Cloudy,,,2017,,2017-02-10 23:00:00,,,3012216.2017.2.10.23,AB,0,24.1,79,,,-8.1,,,2017-02-11T06:00:00
-113.57944444444445,53.31,91.53,0,ND,15,2,11,-11.8,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-16,,2017,,2017-02-11 00:00:00,,,3012216.2017.2.11.0,AB,34,24.1,82,,,-9.3,,,2017-02-11T07:00:00
-113.57944444444445,53.31,91.72,1,ND,12,2,11,-11.6,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-14,,2017,,2017-02-11 01:00:00,,,3012216.2017.2.11.1,AB,32,24.1,80,,,-8.7,,,2017-02-11T08:00:00
-113.57944444444445,53.31,91.86,2,Averses de neige,16,2,11,-11.2,,2017,EDMONTON INTL A,,3012216,2,11,,,Snow Showers,-15,,2017,,2017-02-11 02:00:00,,,3012216.2017.2.11.2,AB,26,16.1,80,,,-8.3,,,2017-02-11T09:00:00
-113.57944444444445,53.31,91.99,3,Averses de neige,13,2,11,-9.9,,2017,EDMONTON INTL A,,3012216,2,11,,,Snow Showers,-13,,2017,,2017-02-11 03:00:00,,,3012216.2017.2.11.3,AB,26,19.3,83,,,-7.5,,,2017-02-11T10:00:00
-113.57944444444445,53.31,92.08,4,ND,12,2,11,-9.0,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-12,,2017,,2017-02-11 04:00:00,,,3012216.2017.2.11.4,AB,28,24.1,84,,,-6.7,,,2017-02-11T11:00:00
-113.57944444444445,53.31,92.18,5,Généralement nuageux,17,2,11,-9.7,,2017,EDMONTON INTL A,,3012216,2,11,,,Mostly Cloudy,-14,,2017,,2017-02-11 05:00:00,,,3012216.2017.2.11.5,AB,27,24.1,84,,,-7.4,,,2017-02-11T12:00:00
-113.57944444444445,53.31,92.27,6,ND,22,2,11,-10.5,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-13,,2017,,2017-02-11 06:00:00,,,3012216.2017.2.11.6,AB,29,24.1,69,,,-5.7,,,2017-02-11T13:00:00
-113.57944444444445,53.31,92.33,7,ND,18,2,11,-12.3,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-11,,2017,,2017-02-11 07:00:00,,,3012216.2017.2.11.7,AB,29,24.1,57,,,-5.0,,,2017-02-11T14:00:00
-113.57944444444445,53.31,92.42,8,Dégagé,18,2,11,-16.9,,2017,EDMONTON INTL A,,3012216,2,11,,,Clear,-21,,2017,,2017-02-11 08:00:00,,,3012216.2017.2.11.8,AB,25,24.1,71,,,-12.7,,,2017-02-11T15:00:00
-113.57944444444445,53.31,92.53,9,ND,19,2,11,-14.3,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-17,,2017,,2017-02-11 09:00:00,,,3012216.2017.2.11.9,AB,24,24.1,69,,,-9.6,,,2017-02-11T16:00:00
-113.57944444444445,53.31,92.63,10,ND,23,2,11,-12.1,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-12,,2017,,2017-02-11 10:00:00,,,3012216.2017.2.11.10,AB,27,24.1,58,,,-5.0,,,2017-02-11T17:00:00
-113.57944444444445,53.31,92.74,11,Généralement nuageux,26,2,11,-11.7,,2017,EDMONTON INTL A,,3012216,2,11,,,Mostly Cloudy,-9,,2017,,2017-02-11 11:00:00,,,3012216.2017.2.11.11,AB,27,24.1,48,,,-2.1,,,2017-02-11T18:00:00
-113.57944444444445,53.31,92.8,12,ND,24,2,11,-10.5,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-7,,2017,,2017-02-11 12:00:00,,,3012216.2017.2.11.12,AB,27,24.1,50,,,-1.3,,,2017-02-11T19:00:00
-113.57944444444445,53.31,92.83,13,ND,15,2,11,-9.9,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-7,,2017,,2017-02-11 13:00:00,,,3012216.2017.2.11.13,AB,23,24.1,55,,,-2.0,,,2017-02-11T20:00:00
-113.57944444444445,53.31,92.89,14,Généralement nuageux,16,2,11,-9.6,,2017,EDMONTON INTL A,,3012216,2,11,,,Mostly Cloudy,-6,,2017,,2017-02-11 14:00:00,,,3012216.2017.2.11.14,AB,23,24.1,54,,,-1.4,,,2017-02-11T21:00:00
-113.57944444444445,53.31,92.93,15,ND,16,2,11,-9.8,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-7,,2017,,2017-02-11 15:00:00,,,3012216.2017.2.11.15,AB,23,24.1,54,,,-1.6,,,2017-02-11T22:00:00
-113.57944444444445,53.31,92.99,16,ND,14,2,11,-10.5,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-8,,2017,,2017-02-11 16:00:00,,,3012216.2017.2.11.16,AB,23,24.1,57,,,-3.1,,,2017-02-11T23:00:00
-113.57944444444445,53.31,93.06,17,Généralement nuageux,13,2,12,-10.9,,2017,EDMONTON INTL A,,3012216,2,11,,,Mostly Cloudy,-10,,2017,,2017-02-11 17:00:00,,,3012216.2017.2.11.17,AB,24,24.1,62,,,-4.7,,,2017-02-12T00:00:00
-113.57944444444445,53.31,93.15,18,ND,10,2,12,-11.5,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-10,,2017,,2017-02-11 18:00:00,,,3012216.2017.2.11.18,AB,20,24.1,63,,,-5.5,,,2017-02-12T01:00:00
-113.57944444444445,53.31,93.22,19,ND,12,2,12,-10.5,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-9,,2017,,2017-02-11 19:00:00,,,3012216.2017.2.11.19,AB,21,24.1,61,,,-4.0,,,2017-02-12T02:00:00
-113.57944444444445,53.31,93.26,20,Généralement dégagé,12,2,12,-12.4,,2017,EDMONTON INTL A,,3012216,2,11,,,Mainly Clear,-10,,2017,,2017-02-11 20:00:00,,,3012216.2017.2.11.20,AB,20,24.1,57,,,-5.1,,,2017-02-12T03:00:00
-113.57944444444445,53.31,93.26,21,ND,18,2,12,-11.7,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-11,,2017,,2017-02-11 21:00:00,,,3012216.2017.2.11.21,AB,21,24.1,59,,,-4.9,,,2017-02-12T04:00:00
-113.57944444444445,53.31,93.27,22,ND,16,2,12,-13.4,,2017,EDMONTON INTL A,,3012216,2,11,,,NA,-13,,2017,,2017-02-11 22:00:00,,,3012216.2017.2.11.22,AB,21,24.1,60,,,-6.9,,,2017-02-12T05:00:00
-113.57944444444445,53.31,93.26,23,Généralement dégagé,14,2,12,-13.6,,2017,EDMONTON INTL A,,3012216,2,11,,,Mainly Clear,-14,,2017,,2017-02-11 23:00:00,,,3012216.2017.2.11.23,AB,20,24.1,64,,,-7.9,,,2017-02-12T06:00:00
-113.57944444444445,53.31,93.23,0,ND,20,2,12,-11.7,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-11,,2017,,2017-02-12 00:00:00,,,3012216.2017.2.12.0,AB,22,24.1,57,,,-4.4,,,2017-02-12T07:00:00
-113.57944444444445,53.31,93.23,1,ND,23,2,12,-11.5,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-9,,2017,,2017-02-12 01:00:00,,,3012216.2017.2.12.1,AB,22,24.1,52,,,-2.9,,,2017-02-12T08:00:00
-113.57944444444445,53.31,93.18,2,Généralement dégagé,19,2,12,-11.9,,2017,EDMONTON INTL A,,3012216,2,12,,,Mainly Clear,-10,,2017,,2017-02-12 02:00:00,,,3012216.2017.2.12.2,AB,22,24.1,53,,,-3.6,,,2017-02-12T09:00:00
-113.57944444444445,53.31,93.15,3,ND,16,2,12,-13.0,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-13,,2017,,2017-02-12 03:00:00,,,3012216.2017.2.12.3,AB,18,24.1,60,,,-6.4,,,2017-02-12T10:00:00
-113.57944444444445,53.31,93.11,4,ND,10,2,12,-12.6,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-12,,2017,,2017-02-12 04:00:00,,,3012216.2017.2.12.4,AB,19,24.1,64,,,-6.9,,,2017-02-12T11:00:00
-113.57944444444445,53.31,93.06,5,Généralement dégagé,12,2,12,-13.7,,2017,EDMONTON INTL A,,3012216,2,12,,,Mainly Clear,-13,,2017,,2017-02-12 05:00:00,,,3012216.2017.2.12.5,AB,21,24.1,64,,,-8.0,,,2017-02-12T12:00:00
-113.57944444444445,53.31,93.02,6,ND,13,2,12,-12.3,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-11,,2017,,2017-02-12 06:00:00,,,3012216.2017.2.12.6,AB,19,24.1,62,,,-6.1,,,2017-02-12T13:00:00
-113.57944444444445,53.31,92.99,7,ND,16,2,12,-11.7,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-9,,2017,,2017-02-12 07:00:00,,,3012216.2017.2.12.7,AB,20,24.1,54,,,-3.7,,,2017-02-12T14:00:00
-113.57944444444445,53.31,92.95,8,Généralement nuageux,17,2,12,-10.6,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,-8,,2017,,2017-02-12 08:00:00,,,3012216.2017.2.12.8,AB,20,24.1,54,,,-2.5,,,2017-02-12T15:00:00
-113.57944444444445,53.31,92.93,9,ND,16,2,12,-10.4,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-7,,2017,,2017-02-12 09:00:00,,,3012216.2017.2.12.9,AB,20,24.1,54,,,-2.3,,,2017-02-12T16:00:00
-113.57944444444445,53.31,92.9,10,ND,20,2,12,-7.7,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 10:00:00,,,3012216.2017.2.12.10,AB,21,24.1,51,,,1.4,,,2017-02-12T17:00:00
-113.57944444444445,53.31,92.85,11,Généralement nuageux,16,2,12,-6.6,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,,,2017,,2017-02-12 11:00:00,,,3012216.2017.2.12.11,AB,23,24.1,54,,,1.8,,,2017-02-12T18:00:00
-113.57944444444445,53.31,92.88,12,ND,14,2,12,-6.4,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 12:00:00,,,3012216.2017.2.12.12,AB,24,24.1,52,,,2.5,,,2017-02-12T19:00:00
-113.57944444444445,53.31,92.85,13,ND,16,2,12,-5.4,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 13:00:00,,,3012216.2017.2.12.13,AB,23,24.1,55,,,2.8,,,2017-02-12T20:00:00
-113.57944444444445,53.31,92.83,14,Généralement nuageux,18,2,12,-5.8,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,,,2017,,2017-02-12 14:00:00,,,3012216.2017.2.12.14,AB,24,24.1,50,,,3.7,,,2017-02-12T21:00:00
-113.57944444444445,53.31,92.78,15,ND,14,2,12,-6.1,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 15:00:00,,,3012216.2017.2.12.15,AB,25,24.1,49,,,3.6,,,2017-02-12T22:00:00
-113.57944444444445,53.31,92.78,16,ND,20,2,12,-6.6,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 16:00:00,,,3012216.2017.2.12.16,AB,23,24.1,48,,,3.4,,,2017-02-12T23:00:00
-113.57944444444445,53.31,92.77,17,Généralement nuageux,11,2,13,-8.6,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,,,2017,,2017-02-12 17:00:00,,,3012216.2017.2.12.17,AB,19,24.1,50,,,0.7,,,2017-02-13T00:00:00
-113.57944444444445,53.31,92.83,18,ND,14,2,13,-9.5,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-6,,2017,,2017-02-12 18:00:00,,,3012216.2017.2.12.18,AB,15,24.1,56,,,-1.8,,,2017-02-13T01:00:00
-113.57944444444445,53.31,92.83,19,ND,15,2,13,-8.3,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,-7,,2017,,2017-02-12 19:00:00,,,3012216.2017.2.12.19,AB,20,24.1,62,,,-1.9,,,2017-02-13T02:00:00
-113.57944444444445,53.31,92.86,20,Généralement nuageux,21,2,13,-8.5,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,,,2017,,2017-02-12 20:00:00,,,3012216.2017.2.12.20,AB,22,24.1,51,,,0.5,,,2017-02-13T03:00:00
-113.57944444444445,53.31,92.91,21,ND,30,2,13,-7.5,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 21:00:00,,,3012216.2017.2.12.21,AB,24,24.1,48,,,2.4,,,2017-02-13T04:00:00
-113.57944444444445,53.31,92.96,22,ND,26,2,13,-6.5,,2017,EDMONTON INTL A,,3012216,2,12,,,NA,,,2017,,2017-02-12 22:00:00,,,3012216.2017.2.12.22,AB,24,24.1,49,,,3.2,,,2017-02-13T05:00:00
-113.57944444444445,53.31,93.01,23,Généralement nuageux,22,2,13,-5.2,,2017,EDMONTON INTL A,,3012216,2,12,,,Mostly Cloudy,,,2017,,2017-02-12 23:00:00,,,3012216.2017.2.12.23,AB,26,24.1,54,,,3.2,,,2017-02-13T06:00:00
-113.57944444444445,53.31,93.03,0,ND,26,2,13,-5.1,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 00:00:00,,,3012216.2017.2.13.0,AB,26,24.1,54,,,3.3,,,2017-02-13T07:00:00
-113.57944444444445,53.31,93.1,1,ND,27,2,13,-5.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 01:00:00,,,3012216.2017.2.13.1,AB,26,24.1,55,,,2.7,,,2017-02-13T08:00:00
-113.57944444444445,53.31,93.21,2,Généralement nuageux,23,2,13,-6.4,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,,,2017,,2017-02-13 02:00:00,,,3012216.2017.2.13.2,AB,27,24.1,52,,,2.5,,,2017-02-13T09:00:00
-113.57944444444445,53.31,93.28,3,ND,24,2,13,-6.6,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 03:00:00,,,3012216.2017.2.13.3,AB,27,24.1,49,,,3.1,,,2017-02-13T10:00:00
-113.57944444444445,53.31,93.34,4,ND,14,2,13,-7.4,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-5,,2017,,2017-02-13 04:00:00,,,3012216.2017.2.13.4,AB,26,24.1,59,,,-0.3,,,2017-02-13T11:00:00
-113.57944444444445,53.31,93.41,5,Généralement nuageux,16,2,13,-7.7,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,-6,,2017,,2017-02-13 05:00:00,,,3012216.2017.2.13.5,AB,26,24.1,62,,,-1.3,,,2017-02-13T12:00:00
-113.57944444444445,53.31,93.41,6,ND,17,2,13,-7.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 06:00:00,,,3012216.2017.2.13.6,AB,27,24.1,56,,,0.3,,,2017-02-13T13:00:00
-113.57944444444445,53.31,93.46,7,ND,13,2,13,-9.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-8,,2017,,2017-02-13 07:00:00,,,3012216.2017.2.13.7,AB,26,24.1,63,,,-3.4,,,2017-02-13T14:00:00
-113.57944444444445,53.31,93.51,8,Généralement nuageux,9,2,13,-8.0,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,-5,,2017,,2017-02-13 08:00:00,,,3012216.2017.2.13.8,AB,27,24.1,62,,,-1.6,,,2017-02-13T15:00:00
-113.57944444444445,53.31,93.57,9,ND,14,2,13,-8.2,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-6,,2017,,2017-02-13 09:00:00,,,3012216.2017.2.13.9,AB,27,24.1,62,,,-1.8,,,2017-02-13T16:00:00
-113.57944444444445,53.31,93.61,10,ND,18,2,13,-7.3,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-6,,2017,,2017-02-13 10:00:00,,,3012216.2017.2.13.10,AB,26,24.1,62,,,-0.9,,,2017-02-13T17:00:00
-113.57944444444445,53.31,93.62,11,Nuageux,16,2,13,-4.6,,2017,EDMONTON INTL A,,3012216,2,13,,,Cloudy,,,2017,,2017-02-13 11:00:00,,,3012216.2017.2.13.11,AB,26,24.1,61,,,2.2,,,2017-02-13T18:00:00
-113.57944444444445,53.31,93.67,12,ND,13,2,13,-4.1,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 12:00:00,,,3012216.2017.2.13.12,AB,27,24.1,56,,,3.9,,,2017-02-13T19:00:00
-113.57944444444445,53.31,93.6,13,ND,3,2,13,-2.3,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 13:00:00,,,3012216.2017.2.13.13,AB,36,24.1,66,,,3.5,,,2017-02-13T20:00:00
-113.57944444444445,53.31,93.58,14,Généralement nuageux,13,2,13,-2.3,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,,,2017,,2017-02-13 14:00:00,,,3012216.2017.2.13.14,AB,24,24.1,59,,,5.0,,,2017-02-13T21:00:00
-113.57944444444445,53.31,93.53,15,ND,13,2,13,-1.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 15:00:00,,,3012216.2017.2.13.15,AB,24,24.1,64,,,4.7,,,2017-02-13T22:00:00
-113.57944444444445,53.31,93.53,16,ND,9,2,13,-1.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 16:00:00,,,3012216.2017.2.13.16,AB,18,24.1,63,,,5.0,,,2017-02-13T23:00:00
-113.57944444444445,53.31,93.5,17,Généralement nuageux,11,2,14,-1.6,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,,,2017,,2017-02-13 17:00:00,,,3012216.2017.2.13.17,AB,19,24.1,68,,,3.8,,,2017-02-14T00:00:00
-113.57944444444445,53.31,93.48,18,ND,14,2,14,-2.5,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 18:00:00,,,3012216.2017.2.13.18,AB,18,24.1,76,,,1.3,,,2017-02-14T01:00:00
-113.57944444444445,53.31,93.46,19,ND,16,2,14,-3.2,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,,,2017,,2017-02-13 19:00:00,,,3012216.2017.2.13.19,AB,19,24.1,75,,,0.7,,,2017-02-14T02:00:00
-113.57944444444445,53.31,93.43,20,Généralement nuageux,16,2,14,-3.8,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,,,2017,,2017-02-13 20:00:00,,,3012216.2017.2.13.20,AB,18,24.1,74,,,0.3,,,2017-02-14T03:00:00
-113.57944444444445,53.31,93.43,21,ND,14,2,14,-4.1,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-5,,2017,,2017-02-13 21:00:00,,,3012216.2017.2.13.21,AB,18,24.1,76,,,-0.4,,,2017-02-14T04:00:00
-113.57944444444445,53.31,93.43,22,ND,13,2,14,-4.2,,2017,EDMONTON INTL A,,3012216,2,13,,,NA,-5,,2017,,2017-02-13 22:00:00,,,3012216.2017.2.13.22,AB,20,24.1,80,,,-1.2,,,2017-02-14T05:00:00
-113.57944444444445,53.31,93.4,23,Généralement nuageux,13,2,14,-4.1,,2017,EDMONTON INTL A,,3012216,2,13,,,Mostly Cloudy,-5,,2017,,2017-02-13 23:00:00,,,3012216.2017.2.13.23,AB,19,24.1,77,,,-0.6,,,2017-02-14T06:00:00
-113.57944444444445,53.31,93.36,0,ND,11,2,14,-4.5,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-5,,2017,,2017-02-14 00:00:00,,,3012216.2017.2.14.0,AB,19,24.1,78,,,-1.1,,,2017-02-14T07:00:00
-113.57944444444445,53.31,93.34,1,ND,14,2,14,-4.9,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-6,,2017,,2017-02-14 01:00:00,,,3012216.2017.2.14.1,AB,20,24.1,79,,,-1.7,,,2017-02-14T08:00:00
-113.57944444444445,53.31,93.35,2,Généralement nuageux,10,2,14,-4.8,,2017,EDMONTON INTL A,,3012216,2,14,,,Mostly Cloudy,-5,,2017,,2017-02-14 02:00:00,,,3012216.2017.2.14.2,AB,20,24.1,79,,,-1.6,,,2017-02-14T09:00:00
-113.57944444444445,53.31,93.33,3,ND,13,2,14,-4.2,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-5,,2017,,2017-02-14 03:00:00,,,3012216.2017.2.14.3,AB,22,24.1,77,,,-0.7,,,2017-02-14T10:00:00
-113.57944444444445,53.31,93.31,4,ND,9,2,14,-4.5,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 04:00:00,,,3012216.2017.2.14.4,AB,21,24.1,71,,,0.2,,,2017-02-14T11:00:00
-113.57944444444445,53.31,93.3,5,Généralement dégagé,8,2,14,-4.5,,2017,EDMONTON INTL A,,3012216,2,14,,,Mainly Clear,-4,,2017,,2017-02-14 05:00:00,,,3012216.2017.2.14.5,AB,20,24.1,76,,,-0.8,,,2017-02-14T12:00:00
-113.57944444444445,53.31,93.23,6,ND,11,2,14,-6.1,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-8,,2017,,2017-02-14 06:00:00,,,3012216.2017.2.14.6,AB,17,24.1,81,,,-3.3,,,2017-02-14T13:00:00
-113.57944444444445,53.31,93.17,7,ND,9,2,14,-7.4,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-8,,2017,,2017-02-14 07:00:00,,,3012216.2017.2.14.7,AB,16,24.1,78,,,-4.1,,,2017-02-14T14:00:00
-113.57944444444445,53.31,93.17,8,Dégagé,8,2,14,-7.0,,2017,EDMONTON INTL A,,3012216,2,14,,,Clear,-7,,2017,,2017-02-14 08:00:00,,,3012216.2017.2.14.8,AB,21,24.1,79,,,-3.9,,,2017-02-14T15:00:00
-113.57944444444445,53.31,93.07,9,ND,8,2,14,-6.1,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-6,,2017,,2017-02-14 09:00:00,,,3012216.2017.2.14.9,AB,16,24.1,77,,,-2.6,,,2017-02-14T16:00:00
-113.57944444444445,53.31,92.97,10,ND,17,2,14,-3.0,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 10:00:00,,,3012216.2017.2.14.10,AB,17,24.1,65,,,2.9,,,2017-02-14T17:00:00
-113.57944444444445,53.31,92.88,11,Dégagé,18,2,14,-2.4,,2017,EDMONTON INTL A,,3012216,2,14,,,Clear,,,2017,,2017-02-14 11:00:00,,,3012216.2017.2.14.11,AB,17,24.1,61,,,4.5,,,2017-02-14T18:00:00
-113.57944444444445,53.31,92.82,12,ND,20,2,14,-1.7,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 12:00:00,,,3012216.2017.2.14.12,AB,17,24.1,64,,,4.5,,,2017-02-14T19:00:00
-113.57944444444445,53.31,92.74,13,ND,21,2,14,-1.8,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 13:00:00,,,3012216.2017.2.14.13,AB,17,24.1,59,,,5.6,,,2017-02-14T20:00:00
-113.57944444444445,53.31,92.62,14,Généralement nuageux,18,2,14,-1.8,,2017,EDMONTON INTL A,,3012216,2,14,,,Mostly Cloudy,,,2017,,2017-02-14 14:00:00,,,3012216.2017.2.14.14,AB,17,24.1,57,,,6.1,,,2017-02-14T21:00:00
-113.57944444444445,53.31,92.49,15,ND,21,2,14,-1.7,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 15:00:00,,,3012216.2017.2.14.15,AB,17,24.1,56,,,6.4,,,2017-02-14T22:00:00
-113.57944444444445,53.31,92.4,16,ND,16,2,14,-2.0,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 16:00:00,,,3012216.2017.2.14.16,AB,16,24.1,59,,,5.4,,,2017-02-14T23:00:00
-113.57944444444445,53.31,92.32,17,Généralement nuageux,11,2,15,-2.0,,2017,EDMONTON INTL A,,3012216,2,14,,,Mostly Cloudy,,,2017,,2017-02-14 17:00:00,,,3012216.2017.2.14.17,AB,16,24.1,65,,,4.0,,,2017-02-15T00:00:00
-113.57944444444445,53.31,92.29,18,ND,10,2,15,-1.7,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 18:00:00,,,3012216.2017.2.14.18,AB,18,24.1,74,,,2.5,,,2017-02-15T01:00:00
-113.57944444444445,53.31,92.26,19,ND,8,2,15,-2.4,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,,,2017,,2017-02-14 19:00:00,,,3012216.2017.2.14.19,AB,18,24.1,79,,,0.8,,,2017-02-15T02:00:00
-113.57944444444445,53.31,92.17,20,Généralement nuageux,17,2,15,-2.3,,2017,EDMONTON INTL A,,3012216,2,14,,,Mostly Cloudy,,,2017,,2017-02-14 20:00:00,,,3012216.2017.2.14.20,AB,18,24.1,79,,,0.9,,,2017-02-15T03:00:00
-113.57944444444445,53.31,92.1,21,ND,11,2,15,-3.6,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-4,,2017,,2017-02-14 21:00:00,,,3012216.2017.2.14.21,AB,18,24.1,77,,,0.0,,,2017-02-15T04:00:00
-113.57944444444445,53.31,92.06,22,ND,9,2,15,-4.0,,2017,EDMONTON INTL A,,3012216,2,14,,,NA,-4,,2017,,2017-02-14 22:00:00,,,3012216.2017.2.14.22,AB,19,24.1,80,,,-1.0,,,2017-02-15T05:00:00
-113.57944444444445,53.31,91.99,23,Généralement nuageux,12,2,15,-4.6,,2017,EDMONTON INTL A,,3012216,2,14,,,Mostly Cloudy,-5,,2017,,2017-02-14 23:00:00,,,3012216.2017.2.14.23,AB,18,24.1,78,,,-1.2,,,2017-02-15T06:00:00
-113.57944444444445,53.31,91.93,0,ND,8,2,15,-4.1,,2017,EDMONTON INTL A,,3012216,2,15,,,NA,-4,,2017,,2017-02-15 00:00:00,,,3012216.2017.2.15.0,AB,18,24.1,79,,,-0.9,,,2017-02-15T07:00:00
-113.57944444444445,53.31,91.89,1,ND,13,2,15,-4.0,,2017,EDMONTON INTL A,,3012216,2,15,,,NA,,,2017,,2017-02-15 01:00:00,,,3012216.2017.2.15.1,AB,16,24.1,73,,,0.3,,,2017-02-15T08:00:00
